id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
6792,Georgi Kostadinov,Arsenal Tula,25,-,90,3,-,82,90,82,90,46,-,-,-,-,58,90,90,90,90,-,90,74,90,1180
7668,Marcus Berg,FC Krasnodar,81,90,90,90,90,90,-,85,80,76,9,-,65,83,-,69,-,90,90,-,-,-,-,1178
5723,Emanuel Mammana,PFC Sochi,-,23,5,90,90,27,90,90,90,90,90,90,90,90,-,42,90,90,-,-,-,-,-,1177
6600,Konstantin Pliev,FC Ufa,-,-,-,-,-,-,-,-,-,90,90,90,90,90,90,90,90,90,-,90,90,90,90,1170
2898,Giorgi Shelia,FK Akhmat,90,90,90,90,90,90,90,-,-,-,-,90,90,-,-,-,-,90,-,90,90,90,-,1170
7476,Nail Umiarov,Spartak Moscow,12,78,90,90,90,73,79,78,47,-,55,15,3,43,-,64,90,28,-,-,90,51,90,1166
3262,Malcom,Zenit St. Petersburg,73,82,90,75,90,88,85,90,53,90,-,-,-,-,11,90,90,73,82,-,-,-,-,1162
2775,Dmitriy Poloz,FC Rostov,-,-,-,23,18,23,16,-,28,77,76,88,85,86,90,90,90,90,90,69,68,19,34,1160
6775,Silvije Begic,Rubin Kazan,19,-,85,-,-,-,90,90,90,90,90,90,90,90,90,90,90,-,-,66,-,-,-,1160
2910,Vyacheslav Krotov,FC Ufa,54,48,4,38,-,35,-,-,-,80,90,90,65,15,72,85,90,90,90,-,50,83,78,1157
7470,Mathias Normann,FC Rostov,90,90,79,66,49,90,90,-,90,64,-,-,-,-,90,-,90,90,14,68,-,90,-,1150
2852,Andrey Semenov,FK Akhmat,90,90,90,90,90,90,-,-,90,-,-,60,-,-,-,-,90,-,-,90,90,90,90,1140
3390,Rémy Cabella,FC Krasnodar,68,90,49,-,-,20,-,75,90,90,75,-,-,27,90,78,42,67,90,16,69,84,20,1140
8624,Marat Bystrov,FK Akhmat,-,-,90,90,66,-,90,56,90,79,82,16,12,34,-,21,42,90,90,-,46,90,54,1138
6587,Othman El Kabir,Ural,-,30,-,-,-,-,88,90,90,90,-,-,-,79,84,90,61,90,90,86,90,70,-,1128
6727,Artem Golubev,FC Ufa,83,90,90,48,59,55,-,71,47,-,90,90,88,15,43,76,-,31,2,46,1,90,-,1115
5417,Mohamed Konate,Khimki,23,20,41,77,50,11,-,-,10,25,20,86,90,76,90,90,-,42,90,90,-,90,90,1111
8928,Flamarion Junior,FC Rotor Volgograd,-,-,-,-,-,-,-,-,90,90,90,90,90,79,90,86,67,90,90,-,16,51,79,1098
8356,Evgeni Shlyakov,FC Tambov,12,6,69,90,12,82,90,90,90,90,90,90,90,90,90,-,-,16,-,-,-,-,-,1097
3162,Khoren Bayramyan,FC Rostov,17,3,11,90,72,67,90,-,90,90,-,41,-,-,90,90,64,65,75,21,-,29,90,1095
2814,Denis Glushakov,Khimki,-,-,-,-,-,-,-,-,-,43,90,90,90,90,90,90,90,90,-,90,90,90,58,1091
2822,George Melkadze,FK Akhmat,-,-,-,24,46,41,21,12,90,90,90,64,67,56,90,69,90,-,46,87,69,30,-,1082
7652,Zuriko Davitashvili,FC Rotor Volgograd,-,-,-,58,90,90,-,-,-,-,78,90,90,90,67,81,48,90,-,90,90,-,29,1081
2964,Saba Kverkvelia,FC Rotor Volgograd,-,-,-,-,90,90,-,-,90,90,-,90,90,90,90,90,90,-,90,-,-,90,-,1080
7648,Tonny Vilhena,FC Krasnodar,-,-,-,43,44,70,-,82,61,90,90,87,-,35,11,47,75,24,78,25,80,73,65,1080
3055,Igor Smolnikov,FC Krasnodar,17,18,-,61,7,-,-,15,90,90,81,90,-,-,70,90,48,90,90,34,-,90,90,1071
