id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
963,Eder,Lokomotiv Moscow,-,-,0,3,3,2,0,2,2,1,0,1,0,-,0,4,0,3,0,0,-,-,1,22
2928,Joãozinho,PFC Sochi,-,0,2,0,2,2,0,2,1,0,1,0,0,2,0,0,0,2,3,2,0,3,0,22
6025,Ivan Ignatyev,Rubin Kazan,4,2,2,1,0,2,-,1,1,-,0,-,-,1,-,2,3,-,2,-,-,0,-,21
3067,Artur Yusupov,PFC Sochi,-,-,-,-,-,-,0,0,0,1,1,0,2,1,0,-,3,2,2,2,0,4,3,21
8143,German Onugkha,FC Tambov,-,-,-,-,1,-,0,-,0,1,3,1,3,1,-,2,5,-,4,-,-,-,-,21
602,Dejan Lovren,Zenit St. Petersburg,0,1,1,3,2,3,1,0,0,1,0,0,0,2,1,-,-,3,0,1,2,-,0,21
5385,Mikhail Kostyukov,FC Tambov,2,1,1,0,1,2,1,1,0,4,1,1,-,0,2,0,-,-,4,-,-,-,-,21
960,Clinton N'Jie,Dinamo Moscow,2,2,1,1,-,2,2,2,0,1,1,1,-,2,2,-,0,0,2,-,-,0,0,21
2854,Daler Kuzyaev,Zenit St. Petersburg,-,-,-,-,-,-,-,-,-,-,0,0,3,3,1,0,2,0,1,4,1,2,4,21
3162,Khoren Bayramyan,FC Rostov,0,0,1,3,0,1,0,-,1,0,-,1,-,-,4,2,1,1,2,1,-,1,2,21
3131,Zelimkhan Bakaev,Spartak Moscow,1,0,1,3,6,0,0,0,1,1,-,2,0,1,0,2,2,0,0,1,0,-,0,21
1811,Andrés Ponce,FC Rotor Volgograd,-,-,2,-,-,-,-,-,-,-,0,1,1,4,0,4,2,-,1,4,1,1,0,21
8928,Flamarion Junior,FC Rotor Volgograd,-,-,-,-,-,-,-,-,1,1,4,2,0,1,0,2,2,1,3,-,0,1,2,20
6586,Andrey Egorychev,Ural,0,0,2,1,1,0,0,-,1,0,1,1,1,1,-,-,0,1,3,-,3,3,1,20
7680,Andrey Mostovoy,Zenit St. Petersburg,0,0,-,1,2,0,4,4,1,2,0,0,2,1,0,1,0,-,-,1,0,1,0,20
8618,Oleg Aleinik,FC Rotor Volgograd,1,1,1,2,1,2,-,-,3,0,2,-,0,0,2,2,1,2,-,0,0,-,-,20
8984,Wendel,Zenit St. Petersburg,-,-,-,-,-,-,-,-,-,-,0,0,-,1,-,-,0,0,5,4,5,2,3,20
2968,Magomed Ozdoev,Zenit St. Petersburg,0,2,1,0,2,1,1,1,0,3,0,0,0,3,-,-,0,0,1,2,1,1,0,19
6275,Evans Kangwa,Arsenal Tula,0,0,-,2,7,0,1,1,1,0,0,1,0,0,-,-,-,2,0,1,2,0,1,19
5940,Sergey Terekhov,PFC Sochi,0,2,1,1,0,1,0,1,0,-,1,1,1,2,1,0,-,1,1,1,1,1,2,19
8360,Darko Jevtic,Rubin Kazan,2,0,0,2,1,0,1,2,-,3,-,3,4,-,0,0,0,0,0,0,1,-,-,19
6773,Samuel Gigot,Spartak Moscow,0,0,1,1,3,2,1,-,0,1,-,0,2,1,0,1,2,1,0,1,1,-,1,19
2924,Pavel Mamaev,FC Rostov,2,5,2,3,-,-,1,-,-,0,3,1,2,-,-,-,-,-,-,-,-,-,-,19
8622,Vitali Lisakovich,Lokomotiv Moscow,-,1,1,0,1,0,0,0,-,2,0,3,0,0,-,0,3,-,1,1,1,4,1,19
9068,Komnen Andric,FC Ufa,-,-,-,-,-,-,-,-,-,-,-,0,3,1,3,2,2,-,-,2,0,5,-,18
8601,Artem Polyarus,Khimki,2,2,5,4,0,3,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18
2750,Roman Zobnin,Spartak Moscow,0,1,2,0,1,0,1,0,1,0,0,1,1,1,6,0,-,0,0,1,-,1,1,18
2910,Vyacheslav Krotov,FC Ufa,1,1,0,0,-,0,-,-,-,2,1,2,1,0,1,4,2,0,0,-,1,1,1,18
2832,Brian Idowu,Khimki,0,2,0,0,-,1,2,1,0,1,4,2,0,1,0,1,1,0,-,0,1,1,0,18
8610,Kento Hashimoto,FC Rostov,0,2,0,2,2,0,-,-,2,2,6,1,0,1,0,-,-,-,-,-,-,-,-,18
2887,Kirill Panchenko,FC Tambov,1,1,0,2,3,0,5,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,18
8017,Alex Kral,Spartak Moscow,1,2,0,1,1,0,0,1,0,1,0,0,0,1,1,2,3,2,0,0,1,0,0,17
8634,Hwang In-Beom,Rubin Kazan,-,-,-,0,1,0,2,-,4,2,1,0,1,2,-,0,1,1,2,-,-,-,-,17
5538,Vyacheslav Karavayev,Zenit St. Petersburg,1,0,1,2,0,0,1,0,0,1,2,0,0,0,2,-,-,-,-,1,1,2,3,17
2775,Dmitriy Poloz,FC Rostov,-,-,-,1,1,1,0,-,0,2,1,2,1,0,0,4,2,1,0,0,1,0,0,17
5477,Cristian Ramírez,FC Krasnodar,4,1,1,3,3,0,-,1,1,0,0,0,0,-,0,1,0,1,-,-,-,-,-,16
7479,Kristoffer Olsson,FC Krasnodar,1,2,1,0,1,2,-,2,1,-,1,-,0,0,0,1,-,2,0,0,0,2,0,16
2830,Pavel Pogrebnyak,Ural,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,1,4,0,-,4,1,2,-,16
2907,Sly,Dinamo Moscow,2,2,0,2,0,1,1,2,3,-,-,-,-,-,-,-,-,1,1,0,0,-,-,15
6580,Danil Glebov,FC Rostov,0,-,0,1,2,0,2,-,1,-,1,0,2,0,1,2,0,-,0,1,0,2,0,15
7650,Murilo Cerqueira,Lokomotiv Moscow,0,1,2,1,2,0,0,1,0,2,0,1,0,1,1,1,0,-,1,-,1,-,-,15
8601,Artem Polyarus,FK Akhmat,-,-,-,4,-,-,-,-,-,3,2,-,2,3,0,0,1,0,-,0,0,-,-,15
6364,Roman Tugarev,FC Rostov,-,-,-,-,-,-,-,-,-,-,1,4,-,0,1,2,1,2,1,0,1,1,0,14
5893,Oleg Danchenko,FC Ufa,-,-,1,0,1,0,2,0,0,3,-,-,1,0,2,0,1,0,3,-,-,-,-,14
5394,Valeriu Ciuperca,FC Tambov,0,0,1,0,0,0,0,1,0,2,2,2,-,2,2,1,-,-,1,-,-,-,-,14
6901,Abdul Mohammed,Arsenal Tula,-,-,-,-,-,-,-,0,3,2,1,1,2,-,1,0,1,0,3,-,-,-,-,14
7521,Konstantin Maradishvili,CSKA Moscow,0,1,2,0,2,0,0,0,-,2,0,0,0,1,0,1,2,-,-,1,0,0,2,14
7452,Dmitri Rybchinsky,Lokomotiv Moscow,2,3,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-,2,0,0,1,1,-,14
6797,Filip Uremovic,Rubin Kazan,0,1,2,0,1,0,-,0,3,0,0,2,0,3,-,-,-,0,0,0,1,0,1,14
8760,Arsen Zakharyan,Dinamo Moscow,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,2,3,3,6,14
6910,Igor Diveev,CSKA Moscow,1,1,1,3,1,0,-,-,-,-,1,0,3,0,0,1,2,-,0,-,-,0,0,14
6793,Daniil Lesovoy,Arsenal Tula,1,2,1,4,3,0,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,14
4695,Arshak Koryan,Khimki,1,2,2,1,0,0,3,2,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,14
2894,Vladislav Ignatjev,Lokomotiv Moscow,1,-,-,0,0,0,0,-,4,1,-,-,-,0,2,1,4,1,0,-,-,-,-,14
8368,Kirill Zaika,PFC Sochi,2,1,-,3,2,0,-,0,0,-,1,1,1,-,-,-,0,1,0,1,-,1,0,14
7447,Yaroslav Rakitskiy,Zenit St. Petersburg,3,0,-,1,2,1,-,-,0,1,0,1,1,2,0,-,0,0,2,0,0,0,0,14
5479,Ilya Zhigulev,FC Rotor Volgograd,0,0,1,3,1,1,-,-,-,0,1,0,1,0,1,-,0,0,1,0,0,2,2,14
7123,Evgeny Kharin,FK Akhmat,1,0,1,1,0,0,2,0,1,1,2,0,0,0,0,1,0,0,1,0,0,1,2,14
6774,Aleksey Sutormin,Zenit St. Petersburg,-,-,-,0,0,0,2,0,2,0,0,1,0,2,1,2,1,0,1,1,0,0,0,13
2805,Sergey Serchenkov,FC Rotor Volgograd,1,-,2,3,2,0,-,-,-,-,-,-,-,0,0,0,-,0,2,1,-,-,2,13
5954,Eldor Shomurodov,FC Rostov,0,3,2,3,0,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13
4199,Anton Shvets,FK Akhmat,1,1,0,-,0,-,1,0,2,-,1,-,0,2,1,-,-,-,0,2,0,2,0,13
541,Victor Moses,Spartak Moscow,-,-,-,-,-,-,-,-,-,-,1,3,1,0,1,2,1,1,0,0,2,1,-,13
6138,Andrei Panyukov,Ural,2,1,0,2,-,-,1,2,1,0,-,0,-,-,2,-,-,-,-,1,1,0,-,13
3062,Oleg Shatov,Rubin Kazan,-,-,-,0,1,0,1,2,3,0,1,0,-,1,0,1,0,-,-,1,-,0,2,13
7678,Soltmurad Bakaev,Rubin Kazan,1,2,3,2,1,-,1,0,0,0,0,0,2,0,0,0,0,0,-,1,0,0,0,13
3082,Branko Jovicic,Ural,-,-,-,-,-,-,2,1,0,2,0,0,1,0,0,0,0,2,1,1,3,-,0,13
8597,Dmitri Tikhiy,Khimki,0,1,3,1,1,2,0,0,1,0,-,1,1,1,0,0,0,0,0,0,1,0,0,13
5461,Odise Roshi,FK Akhmat,-,1,8,1,0,2,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,12
8598,Kirill Bozhenov,Khimki,1,0,0,1,-,1,1,0,1,1,0,0,1,1,0,1,-,1,-,0,0,1,1,12
8362,Ilya Samoshnikov,Rubin Kazan,0,2,1,0,0,-,-,-,0,0,0,0,0,-,0,2,-,2,0,0,1,3,1,12
7679,Kaio,FC Krasnodar,1,1,0,2,-,3,-,0,0,1,1,0,0,0,-,1,2,-,-,0,0,0,0,12
8873,Vladislav Kamilov,FC Ufa,-,-,-,-,-,-,-,-,1,1,0,-,1,0,0,3,1,2,0,1,-,2,-,12
7659,Vladimir Obukhov,FC Tambov,0,2,1,1,2,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
2929,Yuri Gazinskiy,FC Krasnodar,0,0,0,0,0,0,-,-,1,1,-,2,0,0,2,0,-,0,1,0,2,1,2,12
7620,Aleksandr Rudenko,PFC Sochi,-,0,2,1,1,0,1,-,-,-,-,-,-,0,-,-,0,-,0,0,0,2,5,12
7656,Ivan Miladinovic,PFC Sochi,1,0,1,1,0,1,-,-,0,0,1,0,0,0,3,1,-,-,1,0,1,0,1,12
6331,Alexander Lomovitskiy,Khimki,-,0,1,0,0,4,2,0,2,-,-,-,-,-,-,-,-,3,-,-,-,-,-,12
237,Robert Bauer,Arsenal Tula,0,0,1,0,2,0,1,0,3,-,1,0,0,3,0,-,-,-,-,0,1,0,-,12
6890,Danijel Miskic,Ural,-,1,0,0,0,1,0,1,0,0,2,1,-,0,1,0,0,2,1,1,-,1,-,12
2920,Sergei Petrov,FC Krasnodar,1,1,1,0,0,3,-,2,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,12
2856,Maciej Rybus,Lokomotiv Moscow,0,1,1,0,-,0,0,0,0,1,1,1,3,-,0,1,1,0,0,1,1,0,0,12
7183,Daniil Khlusevich,Arsenal Tula,0,1,1,0,2,1,2,0,2,0,0,0,0,0,2,-,-,1,0,-,0,0,0,12
7196,Roman Evgeniev,Dinamo Moscow,1,2,0,0,0,0,1,0,1,0,0,-,1,1,0,0,0,0,0,-,2,2,1,12
6810,Nayair Tiknizyan,CSKA Moscow,0,0,0,0,1,2,0,1,0,2,2,0,1,-,0,0,0,0,2,0,0,1,0,12
2789,Denys Kulakov,Ural,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2,0,12
2834,Giorgi Jikia,Spartak Moscow,0,0,1,0,2,0,1,0,1,0,-,0,0,1,0,2,1,1,0,0,1,0,1,12
5924,Sebastián Driussi,Zenit St. Petersburg,5,0,2,0,1,-,-,-,-,-,0,1,-,-,-,1,0,1,1,-,-,-,-,12
7260,Vladislav Panteleev,Arsenal Tula,0,1,-,-,2,1,1,-,-,2,1,-,-,-,0,0,1,-,-,1,-,1,0,11
7476,Nail Umiarov,Spartak Moscow,0,1,1,3,0,0,1,0,0,-,1,1,0,1,-,1,0,0,-,-,1,0,0,11
2751,Aleksey Ionov,FC Krasnodar,-,-,-,-,-,2,-,-,-,-,0,0,0,0,1,-,0,0,1,2,1,2,2,11
8347,Maksim Nenakhov,FK Akhmat,0,0,-,0,1,0,2,1,1,1,-,0,0,2,0,0,0,2,1,0,0,-,0,11
2790,Aleksandr Martynovich,FC Krasnodar,0,1,1,0,1,0,-,1,0,1,-,3,-,0,1,0,0,0,1,1,-,-,-,11
3035,Evgeni Lutsenko,Arsenal Tula,1,2,2,2,1,-,-,0,-,-,-,-,-,-,-,-,0,1,0,1,1,0,0,11
9049,Konstantin Tyukavin,Dinamo Moscow,-,-,-,-,-,-,-,-,-,-,-,-,1,2,0,1,1,-,-,-,0,2,4,11
2712,Rifat Zhemaletdinov,Lokomotiv Moscow,0,1,2,0,0,0,-,0,-,0,1,-,0,-,-,0,-,-,-,0,2,2,2,10
2881,Alan Dzagoev,CSKA Moscow,3,1,-,-,-,-,-,-,-,0,1,0,1,1,-,-,1,0,2,-,-,-,-,10
2818,Zé Luís,Lokomotiv Moscow,-,-,-,-,-,-,-,-,-,-,2,0,1,4,2,1,-,-,-,-,-,-,-,10
2959,Igor Bezdenezhnykh,FC Ufa,1,0,-,0,2,3,2,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10
3058,Yuri Zhirkov,Zenit St. Petersburg,1,-,2,-,0,0,0,0,1,-,-,-,0,0,1,3,1,-,1,-,-,-,-,10
7304,Danil Stepanov,FC Rotor Volgograd,0,0,0,0,2,0,-,-,-,1,0,0,-,2,1,1,2,1,0,-,-,-,0,10
8985,Marko Dugandzic,PFC Sochi,-,-,-,-,-,-,-,-,-,-,1,0,-,-,0,0,4,1,1,1,0,2,-,10
2785,Timofey Margasov,PFC Sochi,1,1,0,0,1,2,0,0,-,0,1,0,1,0,0,0,1,1,1,0,-,-,-,10
9383,Ali Sowe,FC Rostov,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,4,10
5092,Goran Causic,Arsenal Tula,-,1,0,0,2,0,-,-,-,-,-,1,1,0,1,-,1,0,-,0,1,1,0,9
6805,Azer Aliev,FC Ufa,0,1,1,0,1,0,2,2,0,0,-,2,0,-,-,0,0,-,-,-,-,-,-,9
4247,Maximilian Philipp,Dinamo Moscow,3,1,2,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
8624,Marat Bystrov,FK Akhmat,-,-,0,2,1,-,2,0,0,0,1,0,0,0,-,0,0,0,1,-,0,2,0,9
2896,Mario Fernandes,CSKA Moscow,0,1,0,1,0,0,1,1,1,0,-,1,1,-,-,-,0,1,0,1,0,0,0,9
2711,Aleksey Miranchuk,Lokomotiv Moscow,2,3,4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
3924,Hördur Bjorgvin Magnusson,CSKA Moscow,-,1,2,1,0,0,1,0,0,0,-,0,0,1,0,1,2,0,0,0,0,0,0,9
2826,Aleksandr Zuev,Rubin Kazan,-,-,-,1,0,0,1,0,1,-,0,0,1,0,1,1,0,1,2,0,0,-,-,9
813,Salomón Rondón,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,2,9
7632,Ivan Ordets,Dinamo Moscow,0,2,0,0,0,0,1,1,0,1,0,1,0,-,0,1,0,0,0,0,-,0,2,9
9062,Armin Gigovic,FC Rostov,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,1,0,1,1,1,1,1,1,9
6417,Daniil Kulikov,Lokomotiv Moscow,0,-,-,-,0,0,1,0,0,1,1,1,0,0,0,3,-,0,1,0,0,1,0,9
3813,Luka Djordjevic,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,0,2,1,2,0,0,-,1,-,1,0,0,1,8
3053,Vladimir Rykov,Ural,-,0,0,2,1,1,0,-,0,2,0,2,-,0,0,0,0,-,-,0,0,-,-,8
3136,Aleksey Evseev,Ural,-,-,-,-,2,0,1,-,-,0,-,1,1,-,-,1,1,0,1,-,0,0,-,8
5469,Evgeniy Chernov,FC Krasnodar,-,-,-,-,-,1,-,-,-,-,0,3,0,1,1,0,0,0,0,0,1,1,0,8
8342,Ilia Shkurin,CSKA Moscow,-,2,0,0,-,-,-,-,-,-,-,-,-,0,-,0,4,2,-,-,-,-,-,8
6585,Kristijan Bistrovic,CSKA Moscow,0,-,-,2,-,1,0,2,1,-,1,-,0,0,0,1,0,0,0,-,-,-,-,8
6727,Artem Golubev,FC Ufa,1,1,0,1,0,0,-,0,0,-,0,0,2,0,1,1,-,0,0,0,0,1,-,8
7023,Dennis Hadzikadunic,FC Rostov,0,0,0,0,1,0,1,-,0,0,1,1,0,-,-,0,1,0,0,1,0,-,2,8
2815,Quincy Promes,Spartak Moscow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,1,8
8607,Adolfo Gaich,CSKA Moscow,1,0,0,2,0,-,-,-,0,-,0,0,0,4,0,1,-,-,0,-,-,-,-,8
8374,Valeri Gromyko,Arsenal Tula,0,1,-,1,0,0,1,3,1,0,0,-,-,-,-,0,-,1,-,-,-,0,-,8
2775,Dmitriy Poloz,PFC Sochi,3,2,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,8
1811,Andrés Ponce,FK Akhmat,0,1,2,1,1,1,2,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,8
2930,Ari,FC Krasnodar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,2,1,-,-,7
5443,Guram Tetrashvili,FC Tambov,2,-,0,0,1,1,0,0,2,0,1,0,0,-,-,-,-,-,-,-,-,-,-,7
3168,Sergei Makarov,FC Rotor Volgograd,0,0,0,0,1,1,-,-,0,0,0,0,0,1,-,0,0,1,1,2,0,0,0,7
