id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total
48,Jhon Córdoba,Hertha Berlin,0.0684,0.0,0.1221,0.0,0.0,0.0,0.1169,-,-,-,-,-,-,0.3171,0.0463,0.1274,0.0,0.0093,-,0.8075
5250,Yussuf Poulsen,RasenBallsport Leipzig,0.0,0.0898,-,0.0753,0.0945,0.0,0.1002,0.0,-,0.0,0.3884,0.0,0.0,0.0197,0.0312,0.0,0.0,-,0.0,0.7991
60,Christian Gentner,Union Berlin,0.0,-,-,0.0903,0.0453,0.3539,0.1354,-,-,-,0.0,-,-,-,-,-,0.0291,0.0,0.1315,0.7855
7791,Sebastiaan Bornauw,FC Cologne,0.1452,0.0383,0.0,0.0,0.0365,0.0,0.1277,-,0.1515,0.0312,0.107,0.0,0.0,0.0729,0.0,0.0314,0.0,0.0359,-,0.7776
6496,Ermedin Demirovic,Freiburg,-,0.0,-,0.0,0.0,0.021,-,0.0,0.0915,0.0,0.0,0.0662,0.0,0.12,0.0324,0.0,0.0,0.4458,0.0,0.7769
5294,Salih Özcan,FC Cologne,0.0822,0.0,-,0.0,0.0,0.0469,0.0445,0.0145,0.0,0.0422,0.4059,0.0913,0.0,0.0,0.0409,0.0,0.0,-,0.0,0.7684
7122,Javairo Dilrosun,Hertha Berlin,-,-,-,0.0,0.0,0.0611,-,-,-,0.0682,0.0,0.0213,0.6143,-,-,-,-,-,-,0.7649
5263,Lukas Kübler,Freiburg,0.0,-,0.0,-,-,0.0254,0.0675,-,-,-,-,-,-,0.078,0.1645,0.0775,0.3514,0.0,0.0,0.7643
213,Thorgan Hazard,Borussia Dortmund,0.0,-,-,-,0.0,0.3191,0.0,-,0.4446,-,-,-,-,-,-,-,-,-,-,0.7637
7524,Tuta,Eintracht Frankfurt,-,-,0.0281,-,0.0201,-,-,-,-,-,-,-,0.3687,-,-,-,0.0603,0.0657,0.2084,0.7513
8788,Anderson-Lenda Lucoqui,Arminia Bielefeld,0.0,0.0411,0.451,0.0,-,0.0512,-,0.0,0.1403,0.0638,0.0,0.0,-,0.0,0.0,-,-,-,-,0.7474
6085,Marcin Kaminski,VfB Stuttgart,0.3987,-,-,0.0,0.3405,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7392
7807,Luca Kilian,Mainz 05,-,-,0.0,0.0,0.0596,0.5764,0.0974,0.0,-,-,-,-,-,-,-,-,-,-,-,0.7334
7059,Benito Raman,Schalke 04,0.0,0.0,-,0.0296,0.0,0.0,0.0571,0.4367,0.0429,0.023,0.0421,0.0152,0.0611,-,0.0,0.0,0.0,0.0,-,0.7077
2638,Alessandro Schöpf,Schalke 04,0.0,-,0.1783,0.0177,-,0.0,0.1386,-,0.0,-,0.1195,0.0,0.0611,0.0931,0.0281,-,-,0.043,0.0266,0.706
4247,Maximilian Philipp,Wolfsburg,-,-,-,0.0,0.2955,0.0,0.1489,0.0,0.0,0.0178,0.1935,0.0483,-,-,-,0.0,0.0,-,-,0.704
342,Sead Kolasinac,Schalke 04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3547,0.0288,0.2934,-,0.0266,0.7035
1236,Patrik Schick,Bayer Leverkusen,0.0,0.0,0.0,-,-,-,-,0.0,0.0382,0.0501,0.0,0.5195,0.0212,0.0,0.0,0.0,0.0712,-,0.0,0.7002
6523,Milot Rashica,Werder Bremen,-,-,-,0.0,-,0.1041,0.0234,0.5598,0.0,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.6873
6338,Lucas Alario,Bayer Leverkusen,0.0,-,0.0,0.1267,0.0797,0.1027,0.028,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.3337,0.0,0.0,0.6708
6097,Florian Hübner,Union Berlin,-,-,-,-,-,0.3187,-,-,-,-,-,-,-,0.1231,0.2076,0.0,0.0175,-,-,0.6669
8812,Sasa Kalajdzic,VfB Stuttgart,0.0465,0.0244,0.0616,0.0,0.0615,0.0707,0.0,0.0,0.0995,0.0,-,0.0,0.0,0.0,0.0698,0.0981,0.0683,0.0,0.0594,0.6598
8877,Sava-Arangel Cestic,FC Cologne,-,-,-,-,-,-,-,-,0.0236,0.5295,0.0,0.0113,-,-,-,0.0314,0.0203,0.0359,-,0.652
310,Lukasz Piszczek,Borussia Dortmund,-,-,-,0.0,-,0.0661,-,0.0,-,-,-,0.5808,-,-,-,-,-,-,0.0,0.6469
350,Felix Klaus,Wolfsburg,0.0,0.098,-,-,0.504,0.0299,-,0.0,-,-,0.0,-,-,-,-,-,-,-,-,0.6319
8401,Luca Netz,Hertha Berlin,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.1158,0.0,0.0891,0.4153,0.0,0.6202
7431,Jean-Manuel Mbom,Werder Bremen,-,0.0178,0.0399,0.3916,0.0,0.0,0.0212,0.0,0.0,-,0.0566,0.0283,-,0.0,0.0,0.0429,0.0,0.0,0.0,0.5983
225,Javi Martínez,Bayern Munich,-,-,0.0,0.0953,0.0347,0.0127,0.0,0.4495,0.0,0.0,-,-,-,-,-,0.0,0.0,-,-,0.5922
8192,Melayro Bogarde,Hoffenheim,-,-,-,-,-,-,0.3963,-,-,-,0.0,-,-,0.0429,0.1269,-,0.0,0.0,-,0.5661
7789,Dominick Drexler,FC Cologne,0.0468,0.0665,0.0,-,-,0.0097,0.1642,0.0,0.0,0.0,0.0,-,0.0,0.0257,-,0.044,0.1178,0.0901,0.0,0.5648
9028,Kilian Ludewig,Schalke 04,-,-,-,0.0384,0.0,0.0203,0.2621,0.225,0.0,-,-,-,-,-,-,-,-,-,-,0.5458
263,Marwin Hitz,Borussia Dortmund,-,-,0.1471,0.1114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2872,0.5457
7784,Joao Victor,Wolfsburg,0.1464,0.0214,-,-,0.0,0.0,0.0,0.0,0.0,-,-,0.3659,0.0,0.0,-,-,-,-,0.0,0.5337
6445,Elvis Rexhbecaj,FC Cologne,0.0904,0.1534,0.0,0.0,0.0945,-,0.0,0.0,0.1515,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0289,0.5316
8806,Roberto Massimo,VfB Stuttgart,0.0719,0.4086,0.0,-,0.0234,-,-,-,0.0,0.0,0.0,-,0.0,-,-,-,0.0195,-,0.0,0.5234
9069,Romano Schmid,Werder Bremen,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0097,0.0275,0.114,0.0,0.3714,0.0,0.0,0.0,0.5226
5222,Joel Pohjanpalo,Union Berlin,-,-,0.0,0.0,0.1252,0.0,0.3916,-,-,-,-,-,-,-,-,-,-,-,0.0,0.5168
7790,Darko Churlinov,VfB Stuttgart,-,-,-,-,0.0,0.0248,-,-,-,0.0,0.0,-,-,-,-,-,0.4915,-,-,0.5163
409,Philipp Klement,VfB Stuttgart,0.1236,0.0,0.0,-,0.0,0.0371,-,0.0507,-,0.0,-,0.0,0.0,-,0.0698,0.1397,0.0683,0.0159,-,0.5051
5258,László Bénes,Borussia M.Gladbach,-,-,-,-,-,-,0.0,-,0.0,0.5,0.0,0.0,-,-,-,0.0,0.0,-,-,0.5
8805,Deyovaisio Zeefuik,Hertha Berlin,0.13,0.0686,0.0,0.0271,0.0,-,-,0.0,-,0.0,-,0.1034,0.0116,0.0,0.0608,-,0.0952,-,-,0.4967
176,Sven Schipplock,Arminia Bielefeld,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.2474,0.1099,0.0,0.0794,0.0,0.0,0.0,0.0,0.0436,0.0,0.0,0.4959
8878,Atakan Karazor,VfB Stuttgart,-,-,0.0,0.0,0.085,0.158,0.1374,-,0.1059,-,-,-,-,-,-,-,-,-,0.0,0.4863
3393,Bouna Sarr,Bayern Munich,-,-,-,-,0.3816,0.0651,0.0363,-,-,-,-,-,-,-,-,-,-,-,-,0.483
8803,Robert Gumny,Augsburg,-,-,-,-,0.0,0.111,0.1356,0.0366,0.0175,0.0,0.0363,0.1414,-,-,0.0,0.0,-,0.0,-,0.4784
7073,Pierre Kunde,Mainz 05,-,-,0.0,0.0188,0.2616,0.0436,0.0,0.0,0.0,0.0,0.1476,0.0,0.0,-,-,-,-,-,-,0.4716
393,Douglas Costa,Bayern Munich,-,-,-,0.0953,0.2424,0.0,-,0.0504,0.0,0.0,-,0.0,-,0.0,0.0711,-,-,-,0.0,0.4592
8148,Timo Becker,Schalke 04,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.1014,0.0916,0.0897,0.082,0.0943,0.459
4271,Janik Haberer,Freiburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0649,0.0,0.3934,0.0,0.4583
7056,Niko Gießelmann,Union Berlin,0.0151,-,-,-,-,0.0,-,0.0,-,0.0,-,0.2667,0.0,-,-,-,0.0291,0.0,0.146,0.4569
7809,Mads Pedersen,Augsburg,-,-,-,0.3441,-,-,-,-,-,-,-,-,-,-,0.0258,0.065,-,-,0.0,0.4349
8801,Sebastian Griesbeck,Union Berlin,0.078,0.0,0.0,-,0.0147,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.2704,-,0.0175,-,0.0,0.4341
84,Ermin Bicakcic,Hoffenheim,0.4065,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4065
184,Ömer Toprak,Werder Bremen,-,-,-,0.0,-,0.0,0.0446,0.0,0.0,0.1346,0.0,0.0,0.014,0.0328,0.0,0.0235,0.0249,0.0,0.1246,0.399
8303,Marin Pongracic,Wolfsburg,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.1054,0.2504,0.0134,-,-,-,-,0.3692
201,Tony Jantschke,Borussia M.Gladbach,-,-,-,0.0,0.0941,-,-,-,0.2618,-,-,-,-,-,0.0,-,0.0,-,-,0.3559
135,Yuya Osako,Werder Bremen,0.0,0.0,-,-,0.0,0.0863,0.0256,-,0.0,0.0234,0.0,0.0561,0.0,0.0379,-,-,0.075,0.0,0.0442,0.3485
74,Pavel Kaderábek,Hoffenheim,0.0,0.3461,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.3461
6357,Marco Richter,Augsburg,-,-,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.2382,0.0,0.0258,-,0.0,0.0,0.0809,0.3449
6963,Justin Kluivert,RasenBallsport Leipzig,-,-,-,0.0753,0.0468,-,-,0.0,-,0.0325,0.1868,0.0,-,-,-,0.0,-,0.0,0.0,0.3414
8797,Nils Seufert,Arminia Bielefeld,-,-,-,0.0,0.0277,-,0.0,0.0,0.295,-,0.0,-,0.0,-,-,0.0,0.0,0.0,0.0,0.3227
549,Timothy Fosu-Mensah,Bayer Leverkusen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.3101,0.3101
7106,Philipp Mwene,Mainz 05,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.1966,-,0.0769,0.0327,0.0,0.0,0.3062
9160,Matthew Hoppe,Schalke 04,-,-,-,-,-,-,-,-,0.0,0.016,-,0.0,-,0.078,0.0281,0.0,0.0223,0.0386,0.0943,0.2773
8787,Nathan de Medina,Arminia Bielefeld,0.0,-,-,0.0,0.0524,-,-,-,-,-,-,0.1322,0.0507,0.0,-,0.0404,-,-,-,0.2757
6228,Luka Jovic,Eintracht Frankfurt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1066,0.0912,0.0,0.0677,0.2655
8083,Noah Katterbach,FC Cologne,0.0,-,-,-,0.0,0.0,0.0645,0.0372,-,-,0.0,-,0.0,0.0,-,-,0.0,0.0422,0.1175,0.2614
2210,Jorge Meré,FC Cologne,-,-,-,-,-,-,-,0.0372,-,-,-,0.0,0.0,0.0613,0.0,-,-,0.0,0.1543,0.2528
7785,Kingsley Ehizibue,FC Cologne,0.1372,0.0383,0.0,0.0,0.0,-,-,0.0162,0.0,-,-,0.0582,-,-,-,0.0,0.0,0.0,-,0.2499
8876,Dimitris Limnios,FC Cologne,-,0.1086,0.0,-,0.0105,0.0,0.1277,0.0,-,-,-,0.0,-,0.0,-,-,-,-,-,0.2468
7051,Gonçalo Paciência,Schalke 04,0.0,0.0,0.0,0.0,0.0,0.0,0.1017,0.13,-,-,-,-,-,-,-,-,-,-,-,0.2317
1936,Niklas Moisander,Werder Bremen,0.0888,-,0.0,-,0.022,0.0,0.0446,-,-,-,0.0,-,-,-,-,-,0.075,0.0,0.0,0.2304
7995,Akaki Gogia,Union Berlin,-,-,-,-,-,-,0.1354,0.0,0.0896,-,-,0.0,0.0,-,0.0,-,-,0.0,-,0.225
7522,Nassim Boujellab,Schalke 04,-,0.0,-,-,-,-,-,-,0.0266,0.0,0.1905,0.0,0.0,-,-,-,0.0,0.0,0.0,0.2171
4280,Davie Selke,Werder Bremen,0.0,0.0,0.0611,0.0,-,-,-,-,0.0,0.0722,-,-,-,0.0,0.0,0.0,0.075,0.0,-,0.2083
8341,Lazar Samardzic,RasenBallsport Leipzig,-,-,0.0,-,-,0.0574,-,-,0.15,-,-,-,-,-,0.0,-,-,0.0,-,0.2074
6596,Finn Dahmen,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2014,-,-,-,-,-,0.2014
6522,Cedric Teuchert,Union Berlin,0.0,0.0,-,-,-,0.0,0.0,0.0,-,0.0,0.0241,0.0893,0.0,0.0,0.0,0.0536,0.0,0.0,0.0331,0.2001
6098,Niclas Füllkrug,Werder Bremen,0.0102,0.0509,0.1378,0.0,0.0,-,-,-,-,-,-,-,-,0.0,0.0,-,-,-,-,0.1989
5298,Arne Maier,Hertha Berlin,0.13,0.0686,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,0.1986
8406,Can Bozdogan,Schalke 04,-,-,0.0,0.0,0.0,0.0,0.0776,-,-,0.0,0.1195,-,-,0.0,-,0.0,-,-,-,0.1971
8430,Chris Richards,Bayern Munich,0.0,-,0.1941,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.1941
7048,Frederik Rönnow,Schalke 04,-,-,0.0,0.0384,0.0,0.0,0.1017,0.0,0.0495,-,-,-,-,-,-,-,-,-,-,0.1896
543,Reece Oxford,Augsburg,0.0,0.0,0.0,-,-,-,0.0124,-,-,-,0.0,0.0217,-,0.0797,0.0,0.0,0.0,0.0,0.0746,0.1884
7054,Steven Skrzybski,Schalke 04,0.0,-,-,0.0384,-,-,0.0194,0.0,0.0,0.1215,0.0,-,0.0,0.0,-,-,-,-,-,0.1793
186,Karim Bellarabi,Bayer Leverkusen,0.0931,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0683,0.0,-,0.0,-,-,-,0.0,0.0,0.175
91,Ron-Robert Zieler,FC Cologne,-,-,-,-,-,-,0.1722,-,-,-,-,-,-,-,-,-,-,-,-,0.1722
8378,Malick Thiaw,Schalke 04,-,-,-,-,0.0,0.0203,-,0.0289,0.0429,0.016,-,-,0.0611,-,0.0,-,-,-,0.0,0.1692
7197,Fredrik Jensen,Augsburg,0.0,0.0,0.0296,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,0.124,0.0,0.0,0.1536
8117,Nick Woltemade,Werder Bremen,0.0,-,-,0.1172,-,-,-,-,0.0,0.0,0.0271,0.0,-,-,-,-,-,-,-,0.1443
7090,Krzysztof Piatek,Hertha Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0253,0.0,0.0751,0.1369
9301,Emmanuel Dennis,FC Cologne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1254,0.1254
7880,Sebastian Andersson,FC Cologne,0.0904,0.0,0.0,0.0,0.0,0.0,0.02,0.0145,-,0.0,-,0.0,-,-,-,-,-,-,-,0.1249
8804,Felix Agu,Werder Bremen,-,-,-,-,-,-,-,0.0,0.0,-,-,0.0,-,-,-,0.0429,0.075,0.0,0.0,0.1179
6148,Michaël Cuisance,Bayern Munich,0.1076,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1076
9023,Ajdin Hrustic,Eintracht Frankfurt,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0.1066,0.0,0.0,0.0,0.1066
9006,Brian Behrendt,Arminia Bielefeld,-,-,-,0.0,0.0809,0.0246,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1055
339,Eric Maxim Choupo-Moting,Bayern Munich,-,-,-,0.0,0.0347,0.07,-,0.0,-,-,0.0,-,-,0.0,-,0.0,-,0.0,0.0,0.1047
2659,Noah Joel Sarenren Bazee,Augsburg,-,-,-,-,-,0.1037,-,-,-,-,-,-,-,-,0.0,0.0,-,-,-,0.1037
5298,Arne Maier,Arminia Bielefeld,-,-,-,-,0.0524,-,0.049,-,-,-,-,-,-,0.0,0.0,-,-,0.0,-,0.1014
5355,Jacob Bruun Larsen,Hoffenheim,-,-,-,0.1013,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1013
2676,Erik Thommy,VfB Stuttgart,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0924,-,0.0924
90,Sebastian Rudy,Schalke 04,0.0333,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0893
8790,Cebio Soukou,Arminia Bielefeld,0.0175,0.0156,0.0,-,-,-,0.0,0.0,0.0544,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,0.0875
426,Daniel Ginczek,Wolfsburg,-,0.0199,0.0,-,-,-,-,-,-,0.0665,-,0.0,0.0,0.0,-,-,-,-,-,0.0864
5625,Kwon Chang-Hoon,Freiburg,0.0,0.0,0.0,0.0858,0.0,0.0,0.0,-,-,-,-,-,-,0.0,-,-,-,-,-,0.0858
6289,Santiago Ascacibar,Hertha Berlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0854,0.0854
241,Mathew Leckie,Hertha Berlin,0.0,-,-,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0826,0.0,0.0826
249,Danny da Costa,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0374,0.0448,0.0822
433,Nico Schulz,Borussia Dortmund,-,-,0.0,-,-,-,-,0.0,-,0.0817,0.0,-,0.0,-,-,-,-,-,0.0,0.0817
914,Nabil Bentaleb,Schalke 04,0.0,0.0119,0.0397,0.0296,0.0,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,0.0812
8845,Hee-Chan Hwang,RasenBallsport Leipzig,0.0,0.0,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-,0.0,-,-,0.08,-,0.08
7309,Ahmed Kutucu,Schalke 04,-,-,-,-,0.0,-,-,0.0,-,-,-,0.018,0.0,0.0602,0.0,0.0,-,-,-,0.0782
7043,Eduard Löwen,Hertha Berlin,-,-,-,0.0,0.0,-,0.0697,0.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0697
269,Dominik Kohr,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0671,0.0671
8325,Exequiel Palacios,Bayer Leverkusen,-,-,-,0.0,0.0585,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0585
5265,Amir Abrashi,Freiburg,0.0,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.0564,-,-,-,0.0564
8815,Klauss,Hoffenheim,-,-,-,-,0.0563,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,0.0563
8951,Keita Endo,Union Berlin,-,-,0.0,0.0,0.0,-,0.0,-,-,-,0.0241,-,0.0,-,-,-,0.0291,-,-,0.0532
6045,Davy Klaassen,Werder Bremen,0.0,0.0509,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0509
7181,Issah Abass,Mainz 05,0.0,-,-,-,-,-,-,-,-,-,0.0452,-,-,-,-,-,-,-,-,0.0452
360,Ádám Szalai,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0448,0.0448
8502,Dennis Borkowski,RasenBallsport Leipzig,-,-,-,-,-,-,-,-,-,-,0.0,-,0.044,-,-,-,-,-,-,0.044
5133,Aarón Martín,Mainz 05,-,-,0.0,-,-,-,-,-,0.0,0.0414,-,0.0,0.0,-,-,-,-,-,-,0.0414
5253,Benno Schmitz,FC Cologne,-,-,-,0.0,-,-,-,-,-,0.0,0.0,-,0.0,-,0.0409,-,-,-,-,0.0409
8875,Tolu Arokodare,FC Cologne,-,0.0,0.0,-,-,0.0373,-,0.0,-,-,-,-,-,0.0,0.0,-,0.0,-,-,0.0373
8810,Hamadi Al Ghaddioui,VfB Stuttgart,0.0356,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0356
7394,Rabbi Matondo,Schalke 04,0.0333,-,-,-,0.0,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,0.0333
7918,Daishawn Redan,Hertha Berlin,-,0.0,-,-,-,-,-,-,-,-,0.0,-,0.0,-,-,0.0,0.0,0.0306,-,0.0306
7266,Leon Dajaku,Union Berlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0291,-,0.0,0.0291
276,Dong-Won Ji,Mainz 05,-,-,-,0.0,0.0,0.0,0.0267,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0.0267
137,Anthony Modeste,FC Cologne,-,-,-,0.0,0.0,-,-,-,-,-,0.0,0.0,-,0.0257,0.0,0.0,-,0.0,-,0.0257
8796,Christian Gebauer,Arminia Bielefeld,0.0249,-,-,0.0,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0249
7900,Sargis Adamyan,Hoffenheim,-,-,-,-,0.0,0.0,0.0219,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0219
45,Yunus Malli,Wolfsburg,-,0.0214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0214
29,Vedad Ibisevic,Schalke 04,-,0.0,0.0,0.0,-,-,0.0195,-,-,-,-,-,-,-,-,-,-,-,-,0.0195
5728,Hamza Mendyl,Schalke 04,-,-,-,-,-,-,-,-,-,0.0,-,0.0,0.0182,-,-,-,-,-,-,0.0182
403,Lukas Klünter,Hertha Berlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0181,0.0181
249,Danny da Costa,Eintracht Frankfurt,0.0133,0.0,-,-,0.0,-,-,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-,0.0133
9186,Tim Civeja,Augsburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0.0122,0.0122
8874,Jóan Símun Edmundsson,Arminia Bielefeld,-,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
5086,Marc Roca,Bayern Munich,-,-,-,-,-,0.0,-,-,-,-,-,0.0,-,-,-,-,-,-,0.0,0.0
37,Loris Karius,Union Berlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0
7981,Nianzou Kouassi,Bayern Munich,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
9128,Andreas Voglsammer,Arminia Bielefeld,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0
7885,Joshua Mees,Union Berlin,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
9100,Tim Maciejewski,Union Berlin,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0
7808,Marek Suchy,Augsburg,-,0.0,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
8044,Joshua Zirkzee,Bayern Munich,0.0,0.0,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
8962,Joscha Wosz,RasenBallsport Leipzig,-,-,0.0,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,0.0
7053,Pavao Pervan,Wolfsburg,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
6229,William,Wolfsburg,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,0.0,-,-,-,-,0.0
6084,Johannes Eggestein,Werder Bremen,-,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
7040,Patrick Erras,Werder Bremen,-,-,-,-,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,0.0
8000,Ilia Gruev,Werder Bremen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,0.0
8826,Rocco Reitz,Borussia M.Gladbach,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
214,Tobias Sippel,Borussia M.Gladbach,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,0.0
207,Ibrahima Traoré,Borussia M.Gladbach,-,-,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0
9227,Steffen Tigges,Borussia Dortmund,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,0.0,0.0,-,0.0
340,Klaas-Jan Huntelaar,Schalke 04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0
6229,William,Schalke 04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0
7220,Michael Langer,Schalke 04,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
9178,Merveille Papela,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,0.0
8847,Niklas Tauer,Mainz 05,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.0
8846,Paul Nebel,Mainz 05,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
9161,Jan-Luca Schuler,Schalke 04,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
40,Stefan Bell,Mainz 05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0
9201,Eren Sami Dinkci,Werder Bremen,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,0.0
8393,Omar Marmoush,Wolfsburg,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
8398,Márton Dárdai,Hertha Berlin,-,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
8137,Maximilian Beier,Hoffenheim,-,-,-,-,-,-,-,0.0,-,-,-,0.0,-,-,-,-,-,-,-,0.0
417,Tin Jedvaj,Bayer Leverkusen,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
5222,Joel Pohjanpalo,Bayer Leverkusen,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
7113,Santiago Arias,Bayer Leverkusen,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
8206,Yannik Keitel,Freiburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0
7771,Guus Til,Freiburg,-,-,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,0.0,-,0.0
7026,Joshua Brenet,Hoffenheim,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
7869,Philipp Pentke,Hoffenheim,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
