id,name,team,1,2,3,4,5,6,7,8,9,10,11,total
6147,Denis Zakaria,Borussia M.Gladbach,-,-,-,-,-,-,-,1,66,54,90,211
393,Douglas Costa,Bayern Munich,-,-,-,25,70,26,-,65,20,4,-,210
8213,Paulo Otávio,Wolfsburg,19,78,90,-,-,-,-,-,8,12,-,207
7784,Joao Victor,Wolfsburg,79,51,-,-,21,22,14,15,1,-,-,203
8083,Noah Katterbach,FC Cologne,1,-,-,-,8,30,73,80,-,-,7,199
9076,Philipp Förster,VfB Stuttgart,-,-,-,-,-,1,-,12,77,30,78,198
8806,Roberto Massimo,VfB Stuttgart,80,7,29,-,32,-,-,-,7,16,22,193
7267,Woo-Yeong Jeong,Freiburg,90,10,34,20,11,8,14,-,-,-,4,191
8070,Mateu Morey,Borussia Dortmund,-,-,-,-,10,-,-,-,-,90,90,190
185,Wendell,Bayer Leverkusen,13,-,63,-,-,-,90,-,-,-,23,189
290,Mijat Gacinovic,Hoffenheim,9,28,17,62,12,7,26,11,1,3,13,189
8805,Deyovaisio Zeefuik,Hertha Berlin,7,42,69,60,4,-,-,4,-,1,-,187
2655,Alfred Finnbogason,Augsburg,13,26,32,-,-,15,30,66,-,-,4,186
6708,Bote Baku,Mainz 05,90,90,-,-,-,-,-,-,-,-,-,180
7485,Nico Schlotterbeck,Union Berlin,-,90,90,-,-,-,-,-,-,-,-,180
90,Sebastian Rudy,Schalke 04,90,90,-,-,-,-,-,-,-,-,-,180
7024,Kasim Nuhu,Hoffenheim,90,-,-,-,-,-,-,-,90,-,-,180
263,Marwin Hitz,Borussia Dortmund,-,-,90,90,-,-,-,-,-,-,-,180
7811,Lino Tempelmann,Freiburg,-,-,-,-,28,-,90,49,-,-,13,180
4280,Davie Selke,Werder Bremen,90,20,8,12,-,-,-,-,5,29,-,164
6496,Ermedin Demirovic,Freiburg,-,1,-,1,2,9,-,2,59,75,13,162
7197,Fredrik Jensen,Augsburg,3,31,32,54,42,-,-,-,-,-,-,162
213,Thorgan Hazard,Borussia Dortmund,18,-,-,-,13,83,17,-,29,-,-,160
201,Tony Jantschke,Borussia M.Gladbach,-,-,-,11,55,-,-,-,90,-,-,156
7122,Javairo Dilrosun,Hertha Berlin,-,-,-,22,3,14,-,-,-,41,75,155
29,Vedad Ibisevic,Schalke 04,-,42,43,58,-,-,5,-,-,-,-,148
8341,Lazar Samardzic,RasenBallsport Leipzig,-,-,6,-,-,69,-,-,71,-,-,146
5263,Lukas Kübler,Freiburg,11,-,5,-,-,65,65,-,-,-,-,146
8787,Nathan de Medina,Arminia Bielefeld,12,-,-,83,48,-,-,-,-,-,-,143
8793,Fabian Kunze,Arminia Bielefeld,16,1,-,70,-,-,40,9,-,4,-,140
131,Jonas Hector,FC Cologne,90,47,-,-,-,-,-,-,-,-,-,137
7394,Rabbi Matondo,Schalke 04,66,-,-,-,71,-,-,-,-,-,-,137
7289,Amin Younes,Eintracht Frankfurt,-,-,-,19,42,28,44,-,-,-,1,134
6357,Marco Richter,Augsburg,-,-,-,15,7,-,13,7,43,29,16,130
84,Ermin Bicakcic,Hoffenheim,90,38,-,-,-,-,-,-,-,-,-,128
350,Felix Klaus,Wolfsburg,19,90,-,-,4,3,-,9,-,-,1,126
6085,Marcin Kaminski,VfB Stuttgart,67,-,-,1,57,-,-,-,-,-,-,125
433,Nico Schulz,Borussia Dortmund,-,-,5,-,-,-,-,4,-,90,25,124
409,Philipp Klement,VfB Stuttgart,28,3,16,-,15,15,-,12,-,30,-,119
6522,Cedric Teuchert,Union Berlin,18,16,-,-,-,5,4,16,-,4,55,118
7524,Tuta,Eintracht Frankfurt,-,-,26,-,90,-,-,-,-,-,-,116
426,Daniel Ginczek,Wolfsburg,-,78,17,-,-,-,-,-,-,20,-,115
339,Eric Maxim Choupo-Moting,Bayern Munich,-,-,-,4,20,64,-,25,-,-,1,114
8117,Nick Woltemade,Werder Bremen,25,-,-,47,-,-,-,-,4,30,8,114
9160,Matthew Hoppe,Schalke 04,-,-,-,-,-,-,-,-,82,24,-,106
241,Mathew Leckie,Hertha Berlin,7,-,-,48,-,-,1,14,20,1,15,106
7995,Akaki Gogia,Union Berlin,-,-,-,-,-,-,71,16,15,-,-,102
8845,Hee-Chan Hwang,RasenBallsport Leipzig,20,43,-,11,-,24,2,-,-,-,-,100
5625,Kwon Chang-Hoon,Freiburg,11,10,34,20,11,9,5,-,-,-,-,100
249,Danny da Costa,Eintracht Frankfurt,47,22,-,-,17,-,-,-,10,-,4,100
5298,Arne Maier,Arminia Bielefeld,-,-,-,-,48,-,50,-,-,-,-,98
8796,Christian Gebauer,Arminia Bielefeld,16,-,-,70,-,-,-,-,-,-,8,94
6103,Dan-Axel Zagadou,Borussia Dortmund,-,-,-,-,-,-,-,-,-,90,3,93
8192,Melayro Bogarde,Hoffenheim,-,-,-,-,-,-,90,-,-,-,3,93
138,Frederik Sörensen,FC Cologne,1,2,90,-,-,-,-,-,-,-,-,93
8044,Joshua Zirkzee,Bayern Munich,7,60,-,-,-,26,-,-,-,-,-,93
7808,Marek Suchy,Augsburg,-,1,-,-,-,-,-,-,-,90,-,91
7220,Michael Langer,Schalke 04,-,-,-,-,-,-,-,-,-,90,-,90
7113,Santiago Arias,Bayer Leverkusen,-,-,90,-,-,-,-,-,-,-,-,90
214,Tobias Sippel,Borussia M.Gladbach,-,-,-,-,-,-,-,-,-,-,90,90
983,Kevin Mbabu,Wolfsburg,-,-,-,-,-,-,-,-,-,-,90,90
7869,Philipp Pentke,Hoffenheim,-,-,-,-,90,-,-,-,-,-,-,90
7053,Pavao Pervan,Wolfsburg,-,90,-,-,-,-,-,-,-,-,-,90
7809,Mads Pedersen,Augsburg,-,-,-,90,-,-,-,-,-,-,-,90
2210,Jorge Meré,FC Cologne,-,-,-,-,-,-,-,90,-,-,-,90
6097,Florian Hübner,Union Berlin,-,-,-,-,-,90,-,-,-,-,-,90
