id,name,team,1,2,3,4,5,6,7,8,total
8780,Joël Veltman,Brighton,-,-,-,42,-,90,90,84,306
6369,Ethan Ampadu,Sheffield United,-,60,90,-,-,90,65,-,305
910,Harrison Reed,Fulham,90,72,-,-,-,10,42,90,304
87,Joelinton,Newcastle United,14,13,90,90,75,11,-,10,303
6854,Diogo Jota,Liverpool,-,-,9,90,9,86,18,90,302
1719,Javier Manquillo,Newcastle United,90,90,90,31,-,-,-,-,301
3635,Bernardo Silva,Manchester City,-,-,24,90,69,90,26,-,299
7991,Aaron Connolly,Brighton,46,90,77,68,11,-,-,3,295
553,Anthony Martial,Manchester United,90,90,27,-,-,-,86,-,293
579,Nathan Aké,Manchester City,90,90,18,90,-,-,-,-,288
770,Ayoze Pérez,Leicester,68,64,-,65,90,-,-,-,287
7710,Oliver Norwood,Sheffield United,77,-,25,-,90,-,25,64,281
749,Christian Fuchs,Leicester,-,-,10,-,-,90,90,90,280
7490,Mason Greenwood,Manchester United,40,85,71,-,6,75,-,-,277
1678,Michy Batshuayi,Crystal Palace,-,5,11,-,84,90,86,-,276
485,Mamadou Sakho,Crystal Palace,-,90,90,90,-,4,-,-,274
6063,Jacob Murphy,Newcastle United,-,-,13,-,-,90,90,80,273
2498,Aymeric Laporte,Manchester City,-,-,90,-,-,90,90,-,270
682,Branislav Ivanovic,West Bromwich Albion,-,-,-,-,90,90,90,-,270
5061,Kepa,Chelsea,90,90,-,-,90,-,-,-,270
857,Phil Bardsley,Burnley,90,90,90,-,-,-,-,-,270
1652,Matthew Lowton,Burnley,-,-,-,-,90,90,90,-,270
7077,Denis Odoi,Fulham,90,90,90,-,-,-,-,-,270
503,Theo Walcott,Southampton,-,-,-,-,90,-,90,89,269
6818,James Maddison,Leicester,14,26,21,-,20,87,26,74,268
8717,Pascal Struijk,Leeds,90,-,-,-,77,20,-,73,260
971,Harry Winks,Tottenham,60,90,90,-,15,-,-,-,255
5256,Oliver Burke,Sheffield United,-,90,75,57,-,33,-,-,255
8722,Ezgjan Alioski,Leeds,-,18,1,47,-,90,8,90,254
5247,Naby Keita,Liverpool,60,65,80,49,-,-,-,-,254
603,Nathaniel Clyne,Crystal Palace,-,-,-,-,-,73,90,90,253
8286,Jack Robinson,Sheffield United,-,-,90,90,72,-,-,-,252
3389,Benjamin Mendy,Manchester City,90,90,72,-,-,-,-,-,252
6441,Ferrán Torres,Manchester City,6,26,66,-,-,81,64,-,243
5274,Michael Hector,Fulham,90,90,62,-,-,-,-,-,242
239,Pascal Groß,Brighton,7,-,13,6,7,28,90,90,241
5569,Rhian Brewster,Sheffield United,-,-,-,-,23,57,90,65,235
2328,Thomas Partey,Arsenal,-,-,-,-,6,90,90,49,235
554,Juan Mata,Manchester United,-,-,-,90,59,-,86,-,235
6891,Ryan Fredericks,West Ham,90,90,50,-,-,-,-,-,230
1621,Marcos Alonso,Chelsea,90,90,48,-,-,-,-,-,228
4866,Aboubakar Kamara,Fulham,64,60,52,23,-,22,-,-,221
5549,Luka Milivojevic,Crystal Palace,14,1,-,22,6,90,88,-,221
5656,Nicolas Pepe,Arsenal,13,25,21,31,84,23,-,22,219
1014,Tyler Roberts,Leeds,26,42,47,57,-,-,22,17,211
6144,Sébastien Haller,West Ham,22,1,1,1,-,20,76,90,211
314,Ilkay Gündogan,Manchester City,-,-,-,24,90,5,90,-,209
6051,Dale Stephens,Burnley,-,90,72,-,-,47,-,-,209
3203,Issa Diop,West Ham,90,90,-,-,-,-,-,27,207
2254,Mateo Kovacic,Chelsea,-,80,48,6,-,-,-,73,207
730,Patrick van Aanholt,Crystal Palace,-,-,-,-,-,17,90,90,197
7078,Sean Longstaff,Newcastle United,1,-,-,1,-,10,90,90,192
8918,Max Lowe,Sheffield United,-,-,-,-,18,-,81,90,189
5595,Daniel James,Manchester United,50,-,-,79,59,-,-,-,188
644,Erik Lamela,Tottenham,-,26,8,49,-,31,74,-,188
8992,Hakim Ziyech,Chelsea,-,-,-,-,16,8,74,90,188
1750,Ainsley Maitland-Niles,Arsenal,90,-,90,2,-,-,4,-,186
7709,John Fleck,Sheffield United,90,67,-,26,-,-,-,-,183
332,Joel Matip,Liverpool,1,-,-,-,90,-,-,90,181
5543,Gabriel Jesus,Manchester City,90,-,-,-,-,-,90,-,180
5545,Wilfred Ndidi,Leicester,90,90,-,-,-,-,-,-,180
8045,Eric Garcia,Manchester City,-,90,-,-,90,-,-,-,180
1683,Ryan Fraser,Newcastle United,-,58,-,13,15,79,15,-,180
7705,Jack O'Connell,Sheffield United,90,90,-,-,-,-,-,-,180
1545,Emil Krafth,Newcastle United,-,-,-,90,90,-,-,-,180
3600,Serge Aurier,Tottenham,-,-,-,90,90,-,-,-,180
6314,Joachim Andersen,Fulham,-,-,-,-,-,-,90,90,180
527,Adrián,Liverpool,-,-,-,90,90,-,-,-,180
8481,Jimmy Dunne,Burnley,90,90,-,-,-,-,-,-,180
5681,Giovani Lo Celso,Tottenham,-,41,80,-,-,9,22,25,177
