id,name,team,1,2,3,4,5,total
6418,Hamza Choudhury,Leicester,-,-,-,0.0,0.1004,0.1004
76,Fabian Schär,Newcastle United,-,-,-,0.0,0.0962,0.0962
546,David de Gea,Manchester United,0.0,0.0,0.0,0.0941,-,0.0941
8239,Takumi Minamino,Liverpool,-,0.0,0.0,0.0919,-,0.0919
461,Matt Ritchie,Newcastle United,-,-,0.0905,-,-,0.0905
703,Fikayo Tomori,Chelsea,-,0.0898,-,-,-,0.0898
887,Erik Pieters,Burnley,0.087,-,-,0.0,-,0.087
706,Lukasz Fabianski,West Ham,0.0756,0.0113,0.0,0.0,0.0,0.0869
1683,Ryan Fraser,Newcastle United,-,0.0539,-,0.0254,0.0,0.0793
6369,Ethan Ampadu,Sheffield United,-,0.0,0.0752,-,-,0.0752
807,Jonny Evans,Leicester,-,-,0.0,0.0,0.071,0.071
8040,Marvelous Nakamba,Aston Villa,-,0.0,0.0673,-,-,0.0673
6504,Michael Obafemi,Southampton,-,-,0.0671,-,-,0.0671
8868,Liam Delap,Manchester City,-,0.0641,-,-,-,0.0641
789,Robbie Brady,Burnley,0.0629,-,-,0.0,-,0.0629
9040,Conor Gallagher,West Bromwich Albion,-,-,-,-,0.0628,0.0628
8706,Eberechi Eze,Crystal Palace,0.0,0.0,0.0426,0.0201,-,0.0627
661,Josh Onomah,Fulham,0.0454,0.0164,-,-,-,0.0618
5552,Nick Pope,Burnley,0.0,0.0175,0.0,0.0398,-,0.0573
1747,Kevin Long,Burnley,0.0,0.0175,0.0397,0.0,-,0.0572
8351,Ki-Jana Hoever,Wolverhampton Wanderers,-,-,0.0544,0.0,-,0.0544
1299,Mario Lemina,Fulham,-,0.0,-,-,0.0526,0.0526
8379,Alexis Mac Allister,Brighton,-,-,-,-,0.0522,0.0522
553,Anthony Martial,Manchester United,0.0508,0.0,0.0,-,-,0.0508
1208,Felipe Anderson,West Ham,0.0504,0.0,-,-,-,0.0504
7390,Karlan Grant,West Bromwich Albion,-,-,-,-,0.0457,0.0457
1685,Ahmed Elmohamady,Aston Villa,-,-,0.0451,-,-,0.0451
