id,name,team,1,2,3,4,5,6,7,total
2100,Rafinha,Paris Saint Germain,-,-,-,-,-,-,61,61
1734,Sofiane Boufal,Angers,-,-,-,-,-,-,61,61
7774,Haris Duljevic,Nimes,-,10,-,48,-,-,-,58
8995,Hugo Ekitike,Reims,-,-,-,-,-,-,56,56
5769,Habib Diallo,Strasbourg,-,-,-,-,-,-,54,54
3486,Vincent Manceau,Angers,-,-,-,-,-,11,43,54
6865,Umut Bozok,Lorient,-,32,13,5,-,1,-,51
8640,Adrien Truffert,Rennes,-,-,-,50,-,-,-,50
8166,Mehdi Zerkane,Bordeaux,19,-,-,-,-,13,17,49
6709,Yehvann Diouf,Reims,-,-,-,-,-,44,-,44
7751,Miguel Trauco,Saint-Etienne,-,-,-,-,-,-,44,44
7756,Yusuf Yazici,Lille,1,10,2,-,1,15,13,42
8996,Mouhamadou Drammeh,Reims,-,-,-,-,-,-,42,42
4932,Pietro Pellegri,Monaco,-,-,8,-,-,15,17,40
8249,Renaud Emond,Nantes,-,14,13,3,3,4,-,37
6860,Sofiane Alakouch,Nimes,-,-,34,-,-,-,-,34
5744,Matteo Ahlinvi,Nimes,-,-,-,29,-,-,2,31
8658,Heriberto Tavares,Brest,20,7,-,-,-,-,4,31
4811,Jean Eudes Aholou,Monaco,1,29,-,-,-,-,-,30
5177,Caio Henrique,Monaco,-,-,-,-,-,-,29,29
6601,Timothy Weah,Lille,-,10,6,11,-,1,-,28
8644,Eliot Matazo,Monaco,-,-,-,-,27,-,-,27
8648,Fraser Hornby,Reims,-,13,5,-,9,-,-,27
6874,Yann Gboho,Rennes,-,1,1,-,-,-,25,27
5761,Youssef Maziz,Metz,-,-,7,-,-,1,18,26
8283,Batista Mendy,Nantes,-,-,25,-,-,-,-,25
8645,Enzo Millot,Monaco,-,-,-,-,-,24,-,24
8654,Franklin Wadja,Lorient,18,-,-,5,1,-,-,24
1144,Seko Fofana,Lens,-,-,-,24,-,-,-,24
8006,Evann Guessand,Nice,1,-,-,15,7,-,-,23
