id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
3314,Franck Honorat,Brest,1,0,-,3,0,0,0,0,2,1,1,1,1,2,0,0,1,1,1,2,2,3,0,2,0,2,1,1,28
8669,Simon Banza,Lens,2,3,-,0,2,1,1,2,0,1,0,-,0,1,0,1,0,0,1,4,1,0,2,0,1,2,2,1,28
8666,Cheick Oumar Doucoure,Lens,0,0,0,2,0,3,2,0,0,2,0,-,-,1,3,0,1,1,-,1,0,2,2,2,2,2,1,-,27
4883,Bruno Ecuele Manga,Dijon,0,0,2,0,1,0,0,2,2,1,3,0,1,0,0,2,1,1,0,0,2,0,1,2,1,2,2,1,27
7278,Imran Louza,Nantes,0,1,-,-,2,1,1,0,1,-,1,1,0,-,2,0,0,1,3,2,-,1,1,1,1,2,1,3,26
1524,Stevan Jovetic,Monaco,-,0,1,0,3,4,3,4,0,-,0,1,-,0,-,1,-,2,1,0,1,0,1,2,0,0,2,0,26
1144,Seko Fofana,Lens,-,-,-,0,-,-,-,0,0,0,2,0,1,1,4,0,1,1,0,2,3,1,3,1,1,1,2,1,25
4670,Moussa Konate,Dijon,-,-,-,-,-,-,-,1,0,3,1,0,0,4,1,1,3,0,1,1,1,1,2,2,1,2,0,0,25
6238,Ignatius Ganago,Lens,2,3,3,4,1,0,-,-,1,0,0,2,1,1,1,2,1,0,1,-,2,-,-,-,-,-,-,-,25
3568,Clément Grenier,Rennes,-,-,-,-,-,-,2,-,1,0,-,-,-,0,1,3,2,0,2,2,3,3,-,-,0,3,3,-,25
6112,Andrei Girotto,Nantes,1,1,0,2,0,0,-,-,1,1,1,0,1,2,3,1,1,0,2,0,0,3,1,0,1,1,2,0,25
3561,Romain Hamouma,Saint-Etienne,3,0,1,0,0,0,1,2,2,1,-,1,1,0,2,2,1,1,3,-,0,2,1,1,-,-,-,-,25
8056,Arnaud Kalimuendo Muinga,Lens,-,2,-,-,-,-,0,1,2,0,3,2,2,-,0,3,0,1,0,3,0,1,1,1,-,0,1,1,24
5623,Lois Diony,Angers,-,-,0,0,0,0,1,0,0,2,0,3,0,0,0,2,2,0,2,3,1,3,0,0,2,0,2,1,24
8689,Yvan Neyou,Saint-Etienne,2,1,0,0,0,0,-,1,1,2,1,0,0,2,3,2,3,-,-,-,0,0,0,2,0,2,1,1,24
7719,Nathanael Mbuku,Reims,-,-,-,-,2,1,1,3,1,0,1,0,0,1,-,0,0,1,0,2,4,1,1,1,0,2,2,-,24
6945,Youssouf Fofana,Monaco,2,0,-,3,1,0,-,2,1,1,1,2,0,0,2,1,-,1,0,2,1,2,1,0,0,1,0,0,24
6947,Samuel Kalu,Bordeaux,0,0,0,1,1,2,-,-,-,-,1,-,-,-,-,-,-,1,2,4,0,2,2,-,0,2,4,1,23
4811,Jean Eudes Aholou,Strasbourg,-,-,-,-,-,1,3,0,-,-,0,0,-,0,1,1,0,4,2,2,2,-,3,0,2,2,0,-,23
3244,Nicolas de Preville,Bordeaux,0,1,1,1,2,1,1,0,0,0,-,3,1,0,0,0,-,1,3,2,1,0,0,0,3,2,-,0,23
7743,Pereira Lage,Angers,1,-,-,-,-,-,-,-,0,2,1,1,1,3,0,1,4,3,1,2,0,0,0,2,0,0,0,1,23
6935,Naif Aguerd,Rennes,0,1,1,1,2,0,1,2,2,1,1,-,-,4,0,0,0,1,1,1,1,0,1,2,0,0,0,-,23
3495,Pierrick Capelle,Angers,0,0,3,2,1,2,0,-,-,-,2,1,2,0,0,2,0,1,1,2,1,2,0,0,0,0,0,0,22
967,Mathieu Debuchy,Saint-Etienne,1,1,0,-,-,-,-,-,-,-,1,0,0,2,3,0,2,2,5,-,-,1,0,-,0,2,0,2,22
6061,Quentin Boisgard,Lorient,1,1,1,0,-,-,2,2,0,-,-,1,1,1,-,0,5,2,0,1,-,1,1,0,0,1,1,-,22
8697,Jonathan Clauss,Lens,-,-,0,1,2,1,0,2,1,-,3,0,1,-,1,-,1,0,0,0,4,1,1,0,0,1,2,0,22
7012,Gelson Martins,Monaco,3,0,0,0,-,3,3,0,2,3,2,4,0,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,22
7762,Jean-Ricner Bellegarde,Strasbourg,1,1,1,1,0,0,2,1,2,1,1,0,-,-,1,0,1,1,0,1,2,0,0,0,0,2,1,2,22
5762,Pierre-Yves Hamel,Lorient,1,0,-,0,1,3,2,1,-,3,2,1,2,4,-,1,-,-,-,0,0,-,-,0,-,1,-,-,22
5988,Ibrahima Niane,Metz,4,3,1,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21
8327,Bruno Guimarães,Lyon,3,2,0,2,2,1,-,0,0,0,0,1,0,1,3,2,0,-,-,0,1,2,0,-,0,1,0,0,21
8023,Mounir Chouiar,Dijon,0,1,-,0,3,1,3,1,2,5,-,0,1,0,0,0,-,1,-,0,-,-,0,1,1,1,-,-,21
7240,Benoit Badiashile Mukinayi,Monaco,2,1,1,1,1,2,1,3,1,0,0,0,2,1,0,1,-,2,0,0,0,0,0,1,1,0,0,0,21
536,Dimitri Payet,Marseille,-,0,0,1,3,1,-,-,0,2,2,-,3,0,2,1,0,2,1,0,0,1,-,0,2,0,0,-,21
6011,Thiago Mendes,Lyon,-,1,-,-,0,5,1,0,0,0,1,1,-,1,-,-,1,1,1,2,2,0,2,1,0,0,0,1,21
8981,Jéremy Doku,Rennes,-,-,-,-,-,-,0,1,1,2,2,1,0,3,0,1,2,0,0,0,1,1,0,1,1,2,2,-,21
3795,Adrien Hunou,Rennes,-,3,0,-,1,-,0,1,1,1,2,5,0,-,2,2,0,1,-,-,2,-,-,0,-,0,0,-,21
8025,Kasper Dolberg,Nice,0,2,2,-,1,4,-,1,1,1,-,-,0,-,-,-,-,0,1,1,3,0,-,-,-,-,-,3,20
7980,Adil Aouchiche,Saint-Etienne,2,1,2,1,1,0,3,0,1,1,0,-,-,0,2,1,0,0,1,0,0,0,0,-,0,3,0,1,20
834,José Fonte,Lille,0,1,2,1,0,0,1,0,0,1,-,0,0,1,0,1,1,1,2,2,0,0,0,0,2,2,1,1,20
93,Marcelo,Lyon,0,0,4,0,0,1,1,2,0,-,0,0,2,0,2,0,1,-,0,3,2,0,2,0,0,-,0,0,20
5752,Alexis Claude Maurice,Nice,0,-,2,-,0,-,-,1,-,0,2,-,3,2,1,0,3,0,0,-,1,0,0,1,0,2,1,1,20
4403,Mehdi Abeid,Nantes,-,0,-,2,0,2,1,0,1,3,0,0,1,1,-,2,4,2,1,0,0,-,-,-,-,-,-,-,20
4849,Sada Thioub,Angers,4,2,0,2,1,1,0,1,3,0,2,-,-,-,0,-,-,0,0,0,2,1,1,0,0,0,-,-,20
7397,Arbër Zeneli,Reims,1,0,0,3,1,0,-,-,-,-,1,1,1,3,3,0,2,0,0,1,-,-,-,-,2,0,1,0,20
8655,Mehdi Chahiri,Strasbourg,2,2,2,0,2,1,-,-,-,1,0,0,1,2,0,1,0,-,-,-,3,2,0,0,-,-,0,-,19
7484,Stephy Mavididi,Montpellier,-,1,0,1,0,0,1,0,1,0,0,1,3,2,0,0,0,-,-,0,0,0,3,0,2,3,0,1,19
5587,Josh Maja,Bordeaux,0,3,0,1,1,3,2,3,-,0,0,2,3,0,1,-,0,0,0,-,-,-,-,-,-,-,-,-,19
1054,Bersant Celina,Dijon,-,-,0,0,0,0,-,0,-,1,1,2,0,2,3,1,2,0,0,0,0,1,1,0,1,0,1,3,19
5686,Digbo Maiga,Metz,0,1,0,0,3,1,-,0,0,0,0,-,2,0,1,1,-,0,3,2,-,-,1,1,3,0,-,-,19
4882,Laurent Abergel,Lorient,0,1,0,1,0,0,0,2,1,2,1,0,2,0,0,0,1,0,0,0,1,0,2,0,1,1,1,2,19
1254,Alessandro Florenzi,Paris Saint Germain,-,1,-,0,0,2,5,-,-,0,0,1,-,3,4,0,-,-,0,1,1,1,-,0,-,0,-,-,19
8278,Papa Ndiaga Yade,Metz,1,0,-,0,1,1,0,-,0,1,-,0,-,-,1,2,1,-,3,1,-,2,0,2,2,1,-,0,19
8982,Niclas Eliasson,Nimes,-,-,-,-,-,-,3,1,0,0,-,1,1,1,1,1,0,1,0,4,0,-,1,2,0,0,0,2,19
7178,Valon Berisha,Reims,1,0,1,1,1,0,-,3,0,0,2,-,3,1,1,0,1,2,-,-,-,1,0,0,-,0,0,0,18
5978,Dmitri Lienard,Strasbourg,-,0,3,0,1,1,2,-,-,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,1,1,2,18
3542,Damien Da Silva,Rennes,1,1,1,0,0,3,-,1,1,1,1,2,0,0,0,2,1,0,-,-,-,0,1,0,1,1,-,-,18
7776,Kévin Denkey,Nimes,4,5,3,-,0,1,-,0,1,3,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18
5676,Opa Nguette,Metz,0,0,1,1,1,4,2,1,0,1,0,2,2,1,0,2,-,-,-,-,-,-,-,-,-,-,-,-,18
8651,Enzo Le Fée,Lorient,0,0,0,0,0,1,-,-,0,0,0,2,0,0,1,1,0,0,1,0,1,1,1,1,1,0,5,2,18
7913,Lamine Fomba,Nimes,0,-,1,2,0,0,0,2,0,-,0,0,0,2,-,0,-,0,2,0,1,2,1,0,1,2,0,2,18
5947,Mihailo Ristic,Montpellier,0,2,0,0,1,0,-,-,-,0,1,1,1,1,3,0,1,2,0,0,0,1,0,1,1,-,1,1,18
6601,Timothy Weah,Lille,-,2,0,1,-,0,-,-,-,1,0,-,1,1,1,0,1,0,2,0,1,0,1,1,0,0,2,3,18
5789,Boubacar Kamara,Marseille,0,0,0,1,1,0,0,2,0,1,2,1,0,1,1,1,1,0,-,-,2,2,0,1,0,0,1,-,18
5963,Thomas Monconduit,Lorient,-,-,-,1,0,2,0,1,1,0,-,-,-,0,0,1,4,1,1,2,1,-,1,0,1,1,0,-,18
3674,Abdoulaye Touré,Nantes,-,-,1,0,-,0,0,1,2,1,1,2,3,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,18
3354,Sébastien Corchia,Nantes,-,-,-,-,-,-,0,-,-,1,1,0,1,0,-,0,4,0,2,2,1,2,1,1,1,-,-,1,18
8640,Adrien Truffert,Rennes,-,-,-,1,-,-,-,0,-,1,1,1,1,2,1,2,0,0,0,0,1,0,2,1,1,1,1,-,17
6904,Ibrahima Sissoko,Strasbourg,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,1,0,0,2,2,1,1,2,0,0,2,0,-,17
2100,Rafinha,Paris Saint Germain,-,-,-,-,-,-,0,0,2,1,0,2,1,1,3,1,4,-,-,-,-,-,0,-,-,1,0,1,17
5635,Faitout Maouassa,Rennes,3,2,1,0,-,-,-,-,-,-,-,1,1,4,1,0,-,-,-,0,1,1,2,0,0,-,-,-,17
7763,Fabien Centonze,Metz,1,0,0,0,0,2,0,0,0,1,-,1,1,0,0,0,0,3,1,1,0,1,1,2,0,0,1,0,16
7359,Eduardo Camavinga,Rennes,3,2,0,0,0,0,0,0,-,-,0,0,0,1,1,1,0,0,2,2,0,2,1,0,0,1,0,-,16
5228,Renato Sanches,Lille,2,-,-,0,1,4,1,1,1,2,-,-,-,-,-,-,-,-,0,-,1,0,0,1,0,0,-,2,16
2413,Steven N'Zonzi,Rennes,1,0,1,1,0,1,-,0,1,2,-,1,0,0,1,0,0,0,1,0,0,0,-,0,2,2,2,-,16
6883,Xavier Chavalerin,Reims,0,0,1,0,1,1,0,-,-,-,-,-,-,-,0,0,0,0,1,2,2,2,1,2,2,-,1,0,16
668,Idrissa Gueye,Paris Saint Germain,0,1,1,0,-,1,4,-,0,0,-,-,2,0,3,0,1,0,1,-,-,0,0,0,0,1,0,1,16
3490,Thomas Mangani,Angers,0,1,1,1,1,0,2,1,0,1,-,1,0,0,0,3,0,0,0,-,0,0,0,1,1,1,1,-,16
6452,Mahdi Camara,Saint-Etienne,0,2,0,0,1,0,0,1,0,1,2,0,0,0,0,1,1,-,0,0,0,1,2,1,0,1,1,1,16
1056,Jeff Reine-Adelaide,Nice,-,-,-,-,-,-,-,0,1,1,1,1,1,2,-,1,0,4,0,1,1,1,-,-,-,-,-,-,15
3223,Benjamin André,Lille,0,1,0,1,0,0,1,1,0,-,2,1,0,0,0,1,0,0,0,1,1,1,-,1,1,0,1,1,15
7765,Thomas Delaine,Metz,-,-,1,-,-,-,-,-,0,1,0,0,0,0,2,2,-,1,0,1,-,-,3,-,2,-,2,0,15
7551,Mohamed Simakan,Strasbourg,0,0,0,2,0,3,3,0,0,1,1,0,0,3,0,1,1,0,0,-,-,-,-,-,-,-,-,-,15
3445,Corentin Jean,Lens,3,0,1,1,2,0,0,0,2,-,1,-,-,0,1,-,-,0,-,-,-,-,2,-,1,-,1,-,15
3729,Hassane Kamara,Nice,0,1,1,0,1,1,0,1,1,-,-,2,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,15
6885,Axel Disasi,Monaco,2,0,2,2,0,-,-,1,1,1,0,0,0,2,0,-,0,1,1,0,-,-,1,-,-,1,0,-,15
3673,Valentin Rongier,Marseille,0,1,1,1,0,1,0,1,0,0,1,0,0,2,1,-,1,3,0,-,-,2,0,0,0,-,-,-,15
7557,Yassin Benrahou,Nimes,2,0,2,-,0,-,-,0,1,1,-,-,-,1,-,-,-,1,-,1,0,1,1,1,0,1,0,2,15
7736,Brendan Chardonnet,Brest,2,-,0,0,-,0,-,-,0,0,-,1,0,0,0,3,0,2,0,1,1,0,0,3,0,1,1,0,15
7774,Haris Duljevic,Nimes,-,1,-,1,-,-,-,-,-,-,-,2,0,0,2,0,0,0,0,-,1,3,0,-,0,3,0,2,15
9021,Pape Sarr,Metz,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,0,1,3,1,2,1,0,0,2,4,14
6762,Yacine Adli,Bordeaux,-,-,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,0,1,0,1,1,-,2,14
7316,Charles Nathan Abi,Saint-Etienne,-,0,2,-,-,-,-,-,0,1,0,-,-,0,-,-,-,0,1,-,1,1,2,-,0,1,1,4,14
552,Ander Herrera,Paris Saint Germain,2,2,2,1,0,0,2,0,2,0,-,0,0,0,2,0,0,1,0,0,-,-,-,-,0,0,0,0,14
7760,Abdoul Kader Bamba,Nantes,1,0,0,0,0,1,1,1,2,3,0,0,0,1,1,-,2,0,0,0,0,-,-,-,1,0,0,0,14
5787,Aaron Leya Iseka,Metz,-,-,-,-,-,-,-,-,0,1,2,0,1,-,1,-,1,1,0,3,1,-,0,-,0,0,0,3,14
5704,Xeka,Lille,0,0,-,-,0,0,1,0,-,2,1,0,0,0,1,0,1,1,0,1,-,0,1,0,1,3,1,0,14
3239,Hamari Traore,Rennes,-,-,0,0,1,0,0,2,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,-,13
3412,Léo Dubois,Lyon,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,-,3,0,2,0,1,0,0,0,0,13
