id,name,team,1,2,3,4,5,6,total
1022,Pedro Chirivella,Nantes,0,0,0,0,0,0,0
8249,Renaud Emond,Nantes,-,0,0,0,0,0,0
7169,Moses Simon,Nantes,0,0,0,0,0,0,0
6112,Andrei Girotto,Nantes,0,0,0,0,0,0,0
3475,Ludovic Blas,Nantes,0,0,0,0,0,0,0
7278,Imran Louza,Nantes,0,0,-,-,0,0,0
8685,Mohamed Ali-Cho,Angers,-,0,-,0,0,0,0
148,Dante,Nice,0,0,0,0,0,0,0
7265,Kephren Thuram,Nice,0,0,0,0,-,0,0
686,Cesc Fàbregas,Monaco,-,-,0,0,0,0,0
8660,Jordan Lotomba,Nice,0,0,-,0,0,0,0
6885,Axel Disasi,Monaco,0,0,0,0,0,-,0
6846,Sofiane Diop,Monaco,0,0,0,0,0,0,0
6332,Willem Geubbels,Monaco,0,0,0,0,-,0,0
6006,Ruben Aguilar,Monaco,0,0,0,0,0,0,0
7240,Benoit Badiashile Mukinayi,Monaco,0,0,0,0,0,0,0
3210,Wissam Ben Yedder,Monaco,0,0,0,0,0,0,0
8663,Flavius Daniliuc,Nice,-,-,-,0,0,0,0
8662,Dan Ndoye,Nice,0,0,0,0,0,0,0
8661,Robson Bambu,Nice,0,-,-,-,-,-,0
8371,Alexis Trouillet,Nice,-,0,-,-,-,0,0
551,Morgan Schneiderlin,Nice,0,0,0,0,0,-,0
8006,Evann Guessand,Nice,0,-,-,0,0,-,0
7329,Eddy Sylvestre,Nice,0,0,0,0,-,-,0
6878,Youcef Atal,Nice,-,-,0,0,-,-,0
6501,Andy Pelmard,Nice,0,0,0,0,0,0,0
