id,name,team,1,2,3,4,5,6,7,8,total
1524,Stevan Jovetic,Monaco,-,0.0,0.0,0.0,0.1891,0.0,0.0218,0.3331,0.544
6128,Kévin Zohi,Strasbourg,0.0,0.0,0.4662,-,0.0171,0.059,-,0.0,0.5423
3344,Casimir Ninga,Angers,0.5377,-,-,-,-,-,-,-,0.5377
3463,Romain Philippoteaux,Nimes,0.4405,0.0882,0.0,-,-,-,-,-,0.5287
3737,Mike Maignan,Lille,0.3186,0.0,0.1079,0.0329,0.0,0.0,0.0,0.0656,0.525
1513,Mauro Icardi,Paris Saint Germain,-,-,0.0,0.0,0.085,0.4392,-,-,0.5242
8632,Enzo Ebosse,Angers,0.0,-,-,0.1028,0.0,0.4148,0.0,0.0,0.5176
8689,Yvan Neyou,Saint-Etienne,0.2787,0.0,0.2025,0.0,0.0,0.035,-,0.0,0.5162
7998,Ngonda Muzinga,Dijon,0.1319,-,-,-,0.0,-,0.3815,0.0,0.5134
7397,Arbër Zeneli,Reims,0.2705,0.1597,0.0,0.0463,0.0,0.0315,-,-,0.508
6380,Anthony Caci,Strasbourg,-,0.0,0.4918,0.0,-,0.0,-,0.0148,0.5066
6878,Youcef Atal,Nice,-,-,0.0136,0.4922,-,-,-,0.0,0.5058
3393,Bouna Sarr,Marseille,-,-,0.4838,0.0203,-,-,-,-,0.5041
3337,Hilton,Montpellier,-,0.0878,0.2965,-,0.0473,0.0705,0.0,0.0,0.5021
7557,Yassin Benrahou,Nimes,0.3969,0.0,0.0927,-,0.0094,-,-,0.0,0.499
7850,Henry Onyekuru,Monaco,0.0,0.0,0.4924,0.0,-,-,-,-,0.4924
3463,Romain Philippoteaux,Brest,0.4405,-,-,-,0.0,-,0.045,0.0,0.4855
3530,Andy Delort,Montpellier,-,0.37,0.0438,0.0,0.0,0.0689,0.0,0.0,0.4827
5745,Matthieu Udol,Metz,0.0124,0.0712,-,0.0156,0.0789,0.1947,0.1094,0.0,0.4822
8003,Dario Maresic,Reims,-,0.0,0.1532,0.0,0.0435,-,-,0.2855,0.4822
7206,Jonathan Gradit,Lens,0.0733,0.0,0.0,0.099,0.0,0.3084,0.0,-,0.4807
8629,Aurelien Scheidler,Dijon,0.0,0.0,-,0.4573,-,0.0,0.0111,0.0,0.4684
5650,Patrick Burner,Nimes,-,-,-,-,0.0,0.4658,0.0,0.0,0.4658
7756,Yusuf Yazici,Lille,0.0,0.024,0.1551,-,0.0,0.0192,0.2272,0.0392,0.4647
5786,Yoane Wissa,Lorient,0.09,0.0,0.1053,0.0,0.0598,0.0288,0.129,0.0454,0.4583
5587,Josh Maja,Bordeaux,0.0,0.0561,0.0,0.0,0.086,0.1893,0.0668,0.0586,0.4568
7358,Souleyman Doumbia,Angers,0.348,0.0353,0.0325,-,-,-,0.0,0.0392,0.455
1455,Alfred Gomis,Dijon,0.0,0.0,0.0471,0.4049,0.0,-,-,-,0.452
7282,Giulian Biancone,Monaco,-,-,-,-,0.0,0.4507,-,-,0.4507
2063,Timothée Kolodziejczak,Saint-Etienne,0.3743,0.0,0.0,0.0388,0.0,0.035,-,-,0.4481
3305,Paul Baysse,Bordeaux,0.0158,0.0561,0.024,0.0,-,0.0,0.0668,0.2794,0.4421
3451,Benjamin Lecomte,Monaco,0.1309,0.0,-,0.0,0.172,0.0,0.074,0.0651,0.442
1784,Jérémy Pied,Lille,-,0.3567,0.0762,-,-,-,-,-,0.4329
6945,Youssouf Fofana,Monaco,0.2068,0.0,-,0.0,0.1557,0.0585,-,0.0102,0.4312
7716,Darío Benedetto,Marseille,0.0,0.0,-,0.0552,0.2498,0.0,0.0,0.1137,0.4187
3334,Lassana Coulibaly,Angers,0.0,0.0,0.0,0.0,0.0174,0.4013,-,-,0.4187
3338,Daniel Congré,Montpellier,0.0,0.0453,0.1501,0.1138,0.0473,0.0205,0.0,0.0144,0.3914
8647,Thibault De Smet,Reims,-,-,-,-,-,-,0.1174,0.2656,0.383
5635,Faitout Maouassa,Rennes,0.1054,0.1652,0.0,0.1079,-,-,-,-,0.3785
3358,Ibrahim Amadou,Angers,-,-,-,-,-,-,0.0,0.3702,0.3702
3456,Jimmy Cabot,Angers,-,-,-,-,0.0,0.0,0.0,0.3701,0.3701
7278,Imran Louza,Nantes,0.0642,0.1492,-,-,0.0298,0.0,0.1258,-,0.369
7746,Hwang Ui-Jo,Bordeaux,0.0,0.0,0.0,0.0,0.139,0.0564,0.0,0.1701,0.3655
6314,Joachim Andersen,Lyon,0.085,0.212,0.066,-,-,-,-,-,0.363
2782,Moussa Doumbia,Reims,-,-,-,-,-,-,0.0,0.3618,0.3618
3677,Wesley Lautoa,Dijon,0.2614,0.0,0.0,0.0,0.0,0.0,0.0998,0.0,0.3612
7765,Thomas Delaine,Metz,-,-,0.3549,-,-,-,-,-,0.3549
7224,Boulaye Dia,Reims,0.0,-,0.0,0.0716,0.0,0.0216,-,0.2615,0.3547
