id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
5611,Martin Terrier,Lyon,-,0.4762,0.0,0.0709,0.5015,-,0.4623,0.0516,0.0,0.2268,0.0,-,0.0,0.1054,0.0,0.1491,-,0.0714,0.101,0.3661,0.0483,-,0.0,0.0949,0.0,0.0,0.7351,0.0,3.4606
5647,Arnaud Souquet,Montpellier,0.0774,0.3988,0.4345,0.0903,0.081,0.0635,0.0886,-,-,0.0,0.3275,0.0805,0.0189,0.0,0.6301,0.0,0.0,0.1665,0.0945,0.0584,0.3322,0.0,0.1573,0.0,0.2471,0.095,-,-,3.4421
7739,Joris Chotard,Montpellier,0.4344,-,-,-,-,-,0.0552,0.0508,1.1371,0.0,0.0,0.0,0.0189,0.3663,0.6477,0.0782,0.0,0.0,0.4222,0.1007,0.0,0.0,-,0.0,0.0995,-,0.0205,-,3.4315
6674,Rayan Ait Nouri,Angers,0.0269,0.0601,1.0433,0.0,0.0667,0.4849,-,0.0092,0.3279,-,0.5238,0.041,0.085,0.1495,-,0.0959,0.0,0.3329,0.0345,0.0701,-,-,-,-,-,-,-,-,3.3517
3486,Vincent Manceau,Angers,0.05,0.0535,-,0.0,0.0667,0.8194,0.0148,-,0.3206,0.2095,0.4202,0.0871,0.0247,-,-,0.0,0.0227,0.1287,0.39,0.1301,0.0668,0.1502,0.1208,0.0863,0.0312,0.1474,-,-,3.3407
2549,Gaël Kakuta,Amiens,-,0.0999,0.0258,0.0446,0.047,0.0573,0.0868,0.0149,1.122,0.0645,0.1708,0.3387,0.0,0.0,0.0,0.0,0.1036,-,-,-,0.0,0.0,0.0,0.0,0.544,0.0,0.0331,0.5767,3.3297
4849,Sada Thioub,Angers,-,-,-,0.0,0.0,0.795,-,0.1484,0.0178,-,0.0,0.0461,0.085,0.182,0.0422,0.5266,0.0,0.1245,0.3206,0.1428,0.0,0.0821,0.0403,0.1234,0.1826,0.3654,0.0802,0.0,3.305
5677,Florent Mollet,Montpellier,-,-,0.0,0.1027,0.0123,0.0635,0.0896,0.0,0.7061,0.0,0.0343,0.0,-,0.0,0.0215,0.0164,0.0,0.0,0.4222,0.0905,0.3711,0.0,0.082,0.214,0.095,0.0,0.2213,0.7531,3.2956
6112,Andrei Girotto,Nantes,0.0,0.0469,0.5527,0.0831,0.0152,0.0918,0.1747,0.027,0.6506,0.0196,0.0847,0.0,0.0227,-,0.7695,0.0419,0.0327,0.3588,-,0.0,0.019,-,0.0221,0.0724,0.0632,0.0631,0.0,0.0611,3.2728
5620,Romain Amalfitano,Dijon,0.0998,0.0392,0.0752,0.5585,0.4004,0.0,0.1516,-,0.1458,0.0,-,0.0,0.1631,0.2112,0.0,0.0122,0.0,0.0328,0.3885,0.085,0.0656,0.4017,0.0,0.3264,0.0,0.0692,0.0,0.0,3.2262
3244,Nicolas de Preville,Bordeaux,0.0,0.1772,0.0825,0.1237,0.1222,-,-,0.0,0.0172,-,0.0888,0.4512,0.1095,0.0774,0.0,0.8899,0.027,0.0213,0.0,0.0,0.0445,0.0324,0.1107,0.0,0.8238,0.0128,0.0,-,3.2121
3475,Ludovic Blas,Nantes,-,-,-,-,0.0,0.0489,0.044,0.118,0.1712,0.1984,0.0166,0.0,0.0,0.0655,0.0558,0.1364,0.2962,0.0,0.0275,0.4328,0.019,0.0,0.099,0.0894,0.0155,0.5384,0.0,0.7648,3.1374
5650,Patrick Burner,Nice,0.1532,0.1095,0.585,0.1009,0.4553,0.0871,0.1759,0.0731,0.0229,0.1409,0.0,0.0,0.1291,0.3463,-,0.0271,0.3605,0.0455,0.3013,-,-,-,0.0,0.0,-,-,-,-,3.1136
3737,Mike Maignan,Lille,0.3656,0.0,1.1229,0.0439,0.1629,0.0165,0.3717,0.0885,0.0,0.0241,0.0,0.0,0.0,0.0429,0.1382,0.0,0.0963,0.0,0.0,0.0,0.0896,0.0552,0.0,0.0622,0.0,0.0928,0.3384,0.0,3.1117
5803,Fode Toure,Monaco,0.3016,0.0565,0.1585,0.0,0.1573,-,0.0884,0.735,0.0,-,-,0.0,0.0,-,0.6089,-,-,-,0.1334,0.2153,0.0179,0.0,0.0523,0.0,0.2344,0.1003,0.2191,0.0316,3.1105
6862,Florian Miguel,Nimes,0.0156,0.1253,0.458,0.2854,0.035,0.0839,0.089,0.1083,0.4039,-,0.0614,0.1231,-,0.1929,0.0406,0.0,0.0696,0.0,0.0699,0.0437,0.4193,0.2387,0.0,0.1845,0.0511,0.0,-,-,3.0992
5686,Digbo Maiga,Metz,0.015,0.045,-,0.1477,0.0,0.0692,0.0563,0.2892,0.0736,0.4173,0.0588,0.1414,0.0,0.0,0.2042,0.0901,0.4877,0.0152,0.0,0.1656,0.374,0.097,0.0618,0.0564,0.0924,-,0.0,0.1033,3.0612
3243,Gaëtan Charbonnier,Brest,0.5166,0.1489,0.0483,0.0225,0.0,0.7414,0.0242,0.075,0.1252,0.0,0.0876,-,0.1229,0.1081,0.0886,0.0,0.0,0.0342,-,0.0,0.0626,0.1502,0.0494,0.0783,0.2905,0.047,0.2175,0.0,3.039
3740,Lucas Deaux,Nimes,-,-,1.1742,0.0282,0.0337,0.0969,0.1039,0.7153,0.3925,-,-,-,0.0695,0.1126,0.0406,-,-,-,0.0,0.0,0.0481,0.1681,0.0,-,-,-,0.0,0.0464,3.03
7732,Haris Belkebla,Brest,0.5022,0.126,0.0857,0.2969,0.0,0.7817,0.1339,0.0129,0.0716,0.0504,0.0846,0.1652,0.0501,-,0.0,0.0,0.0949,-,-,-,-,0.0,0.0425,0.0,0.1484,0.0242,0.2739,0.0776,3.0227
3487,Ismael Traoré,Angers,-,-,0.0272,0.0,0.0951,0.5829,-,0.0296,0.3526,0.3164,0.0794,0.0,0.0,0.0617,-,0.0,0.0,0.289,0.3185,0.1301,0.0,0.195,0.1208,0.2843,0.0,-,0.0644,0.0,2.947
