id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
5587,Josh Maja,Bordeaux,0,2,0,0,2,1,0,-,-,0,0,0,0,1,1,1,2,0,-,-,-,-,0,-,0,0,0,1,11
7852,Sidy Sarr,Nimes,-,0,0,1,0,3,1,0,0,0,0,0,-,0,0,-,2,0,-,-,0,1,-,0,1,0,2,0,11
7739,Joris Chotard,Montpellier,3,-,-,-,-,-,1,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,-,0,0,-,0,-,11
1056,Jeff Reine-Adelaide,Lyon,-,-,-,0,1,2,0,0,-,1,0,2,1,0,2,1,1,0,-,-,-,-,-,-,-,-,-,-,11
1513,Mauro Icardi,Paris Saint Germain,-,-,-,-,0,-,-,-,0,2,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,-,11
3466,Marvin Gakpa,Metz,0,-,0,0,4,-,-,2,1,2,1,-,-,-,-,1,-,0,0,-,-,-,-,-,0,0,-,-,11
6860,Sofiane Alakouch,Nimes,0,4,0,0,0,0,-,2,-,2,-,-,0,0,0,-,1,0,0,1,0,-,-,-,-,1,-,-,11
4501,Thierry Ambrose,Metz,-,0,0,-,0,0,-,0,1,0,2,-,-,0,0,1,2,-,1,-,-,0,-,0,-,0,4,0,11
1327,Matheus Pereira,Dijon,-,-,-,-,3,2,0,2,1,-,2,-,-,1,-,0,0,0,-,-,-,-,-,-,-,-,-,-,11
5980,Stéphane Bahoken,Angers,-,0,2,0,1,0,2,-,-,2,1,0,-,-,-,-,-,0,0,0,0,1,0,0,2,0,0,0,11
5684,Arnaud Nordin,Saint-Etienne,0,0,0,-,0,2,0,0,-,0,0,0,1,2,0,-,-,2,0,1,3,-,-,-,-,-,-,0,11
3536,Jean-Victor Makengo,Toulouse,2,1,0,1,0,2,-,2,0,0,0,1,-,-,0,-,-,0,0,0,-,0,-,1,0,-,-,1,11
3294,Edinson Cavani,Paris Saint Germain,0,2,0,-,-,-,-,-,-,-,0,2,2,0,0,-,-,-,0,-,-,0,-,0,0,2,2,-,10
6487,John Mendoza,Amiens,-,-,-,-,-,-,2,0,1,2,1,0,1,0,0,-,0,1,2,0,-,-,0,0,-,-,-,-,10
6736,Ibrahima Diallo,Brest,2,1,0,0,0,1,1,0,0,-,0,0,0,1,0,0,-,1,2,1,-,-,-,-,-,-,-,0,10
