id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
5733,Houssem Aouar,Lyon,0.0,0.0295,0.1045,0.0786,0.2481,0.1265,-,0.3255,0.2747,0.0778,0.1975,0.1265,0.0,-,-,0.1263,0.2216,0.1047,0.0985,0.7407,0.1065,0.134,0.0,0.0807,0.0,0.1566,0.0494,0.0428,3.451
3561,Romain Hamouma,Saint-Etienne,0.4298,0.1345,0.0,-,0.6786,0.0,0.0972,0.0,-,-,0.0,0.5263,0.039,-,-,0.4857,0.1723,-,-,-,-,0.8563,0.0132,-,-,-,-,-,3.4329
3799,Wesley Said,Toulouse,-,0.0,0.5635,0.0,0.3191,0.1545,0.0,0.2707,0.3532,0.0,-,-,0.0,0.0577,0.0,0.0,0.9783,0.0,-,-,0.0282,0.0917,0.0967,0.0591,0.0551,0.0336,0.0435,0.302,3.4069
5980,Stéphane Bahoken,Angers,-,0.0377,0.4263,0.0,0.5078,0.0831,0.0713,-,-,0.0,0.7999,0.7601,-,-,-,-,-,0.2943,0.0575,0.0,0.0,0.0,0.0,0.0,0.1031,0.1474,0.0744,0.0102,3.3731
6487,John Mendoza,Amiens,-,-,-,-,-,-,0.7931,0.5811,0.4961,0.35,0.5875,0.0661,0.1393,0.0,0.099,-,0.0,0.1173,0.0,0.0,-,-,0.096,0.0,-,-,-,-,3.3255
7484,Stephy Mavididi,Dijon,-,-,-,0.0725,0.0788,0.1279,0.0414,0.0799,0.7278,0.1368,0.1214,0.0,0.3268,-,0.0,0.3804,0.0,0.0,0.0,0.0847,0.0519,0.418,0.0,0.5184,0.0,0.0895,0.0172,0.0268,3.3002
8023,Mounir Chouiar,Dijon,-,-,-,-,0.0348,0.1083,0.2628,-,0.0,0.0605,0.2713,0.5019,0.4154,0.2559,0.0,0.0324,0.0,0.103,0.0179,0.1932,0.0,-,0.1053,0.1216,0.7644,0.0,-,-,3.2487
6884,Remi Oudin,Reims,0.0251,0.0282,0.0229,0.2412,0.107,0.4787,0.0383,0.3077,0.2223,0.0354,0.0,0.0,0.0,0.327,0.0345,0.6214,0.6378,0.1173,-,-,-,-,-,-,-,-,-,-,3.2448
5677,Florent Mollet,Montpellier,-,-,0.0138,0.0349,0.0906,0.0,0.0893,0.0,0.6204,0.1237,0.0096,0.0315,-,0.0,0.4946,0.1494,0.0,0.0168,0.57,0.0,0.1236,0.0817,0.3015,0.0,0.0743,0.049,0.2248,0.0299,3.1294
4402,Yaya Sanogo,Toulouse,-,-,-,-,-,-,-,0.0,0.0265,0.2945,0.2179,0.4861,0.1051,0.1482,-,0.981,0.0788,0.4281,0.1123,0.1089,-,-,-,-,-,0.0,0.1315,0.0,3.1189
5975,Kenny Lala,Strasbourg,0.4973,0.0983,0.0491,0.7601,0.0,0.0096,-,0.0378,0.0,0.0114,0.0,0.0,0.0,0.0752,0.0256,-,0.0,0.2915,0.0,0.2657,0.0,0.0377,0.0,0.7601,0.0161,0.0421,0.1044,-,3.082
2782,Moussa Doumbia,Reims,0.2766,0.0,0.0664,1.4623,0.0876,0.0621,0.0,0.0865,0.1452,0.0811,0.1086,0.0475,-,0.0,0.0663,0.0611,0.0,0.0124,0.0,0.0134,0.1531,0.0491,-,0.0478,0.0918,0.0616,0.0,0.0961,3.0766
5752,Alexis Claude Maurice,Nice,-,-,-,-,0.0202,0.0,0.1249,0.3616,0.0229,0.1759,0.2921,0.0463,-,-,0.0,0.0,0.147,0.4469,0.0,0.1878,0.3412,0.2242,0.0,0.1385,0.0461,0.1308,0.1658,0.1695,3.0417
8294,El Bilal Touré,Reims,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8352,0.0,0.117,1.0622,0.0462,0.0349,0.8498,2.9453
3322,Alexander Djiku,Strasbourg,0.0,0.3472,0.0567,0.0118,0.0,0.015,0.0,0.0,0.0144,-,0.0,0.0,0.6067,0.0287,0.0205,-,0.0153,0.0,0.0,0.3731,0.0,0.1766,0.0,0.2465,0.9267,0.0797,0.0,-,2.9189
3344,Casimir Ninga,Angers,-,0.0,0.0668,0.7632,-,1.0409,0.2687,0.1063,0.0624,0.0463,0.0584,0.0,0.0,0.16,-,-,-,-,-,-,-,0.0,0.074,0.0,0.1864,-,-,-,2.8334
6947,Samuel Kalu,Bordeaux,0.0209,0.1183,0.1671,0.1258,0.4057,0.568,0.0801,0.0337,-,0.0257,0.1169,-,0.0,0.1381,0.0348,0.0,-,0.0,0.1069,0.0,-,-,-,-,-,0.4813,0.0817,0.1982,2.7032
2549,Gaël Kakuta,Amiens,-,0.0,0.0,0.0755,0.1499,0.1455,0.203,0.0146,0.0253,0.1465,0.0415,0.0,0.0861,0.0314,0.5974,0.3311,0.0377,-,-,-,0.1949,0.1026,0.0198,0.047,0.1817,0.0491,0.1097,0.0698,2.6601
6019,Angelo Fulgini,Angers,-,-,-,-,-,0.1803,0.0,0.0296,-,-,0.0946,0.0706,0.0,-,0.1191,0.0094,0.1237,0.2108,0.4195,0.4957,0.0,0.1271,0.1676,0.0351,0.0,0.0593,0.0707,0.4169,2.63
3721,Romain Del Castillo,Rennes,-,0.5151,0.0,0.0,-,0.0389,0.0642,-,-,-,0.0215,0.0833,0.0814,0.0488,0.0609,0.1008,0.0368,0.0,0.0,-,-,0.06,0.0104,0.053,0.0,0.2058,0.0086,1.215,2.6045
339,Eric Maxim Choupo-Moting,Paris Saint Germain,-,-,1.3932,0.4854,0.1204,0.2345,0.1576,-,0.0,0.1155,-,-,0.0728,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,2.5794
3674,Abdoulaye Touré,Nantes,0.0714,0.0484,0.1144,0.105,0.0152,0.0,0.7601,0.0,0.0796,0.0069,0.03,0.0,0.0,0.0169,0.8646,-,0.0917,0.0,0.0281,0.0545,0.0553,0.0,0.0,0.0,0.1373,0.0241,0.0,0.0427,2.5462
3463,Romain Philippoteaux,Nimes,0.0,0.0,0.7558,0.2359,0.0279,0.2033,0.0182,0.0494,0.0519,0.0,0.0,0.266,0.0948,0.0,-,0.0,0.106,0.062,0.0,0.0269,0.0481,0.1097,0.0596,0.3773,0.0175,0.0,0.0142,0.0,2.5245
5676,Opa Nguette,Metz,0.0476,0.0,0.0,0.0973,0.0887,0.0,0.0734,0.1195,0.0,0.0,0.0129,0.2519,0.0,0.0,0.0555,0.1495,-,0.1096,0.1625,0.0197,0.1071,0.6369,-,0.0564,0.0621,0.0,0.0,0.4566,2.5072
6863,Téji Savanier,Montpellier,-,-,-,-,-,-,-,-,-,0.0,0.0824,0.0,0.1594,0.0,0.0288,0.0164,0.0,0.067,0.819,0.0122,0.1774,0.0158,0.0354,0.0,0.0886,0.1096,0.83,0.018,2.46
7268,Bafode Diakite,Toulouse,0.3511,0.0246,0.0,0.0,0.0697,0.4937,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.8456,0.0,0.0,0.4789,0.0,0.1086,0.0,0.078,0.0,2.4502
3786,Mathieu Cafaro,Reims,-,-,-,-,0.0,0.0946,0.0462,0.0971,-,0.1012,0.1384,0.339,0.1461,0.0747,-,0.2218,0.1137,0.9424,-,-,-,-,0.0967,-,-,-,-,-,2.4119
6885,Axel Disasi,Reims,0.0,0.0134,0.3446,0.1027,0.0,0.0,0.0166,0.1506,0.0,0.0,0.0,0.0,0.0,0.801,0.0,0.0724,0.4568,0.0,0.0,0.0,0.0,0.0,0.3983,0.0,0.0139,0.0242,0.0,-,2.3945
4773,Benjamin Bourigeaud,Rennes,-,0.0,0.0,0.0111,0.0184,0.0441,0.0,0.0,0.3221,0.0129,0.184,0.0437,-,0.0246,0.159,0.0,0.1155,0.1004,0.2498,0.0572,-,0.0547,0.1403,0.1227,0.0478,0.3792,0.2905,0.0,2.378
3297,Marquinhos,Paris Saint Germain,0.0,0.0785,0.3191,0.0,-,0.0365,0.0242,0.0,-,0.0834,0.0139,0.0,0.0,0.0,0.0,-,0.0,0.0,0.3704,-,-,-,-,-,0.0,1.3463,0.0943,-,2.3666
3673,Valentin Rongier,Marseille,-,0.0275,-,-,0.0,0.0107,0.0,0.0438,0.0107,0.0,0.0572,0.1637,0.0529,0.2646,0.2969,0.1303,0.2433,0.0,0.0624,0.0,0.0319,0.0351,0.0318,-,0.7601,0.0518,0.0428,0.0,2.3175
3495,Pierrick Capelle,Angers,0.2462,0.0731,0.0,0.0688,0.0667,0.3676,0.017,0.0658,0.0177,0.3962,0.0,-,-,0.0,0.103,0.5436,0.0114,0.0,0.0152,0.0303,0.0391,0.0,0.1229,0.0,-,0.058,0.0533,-,2.2959
5988,Ibrahima Niane,Metz,0.0778,0.0791,0.0451,0.0,0.0245,0.0308,0.0983,0.9261,0.0,-,-,0.0,0.0,-,-,-,0.4856,0.0,-,-,0.0,0.0513,0.1146,0.012,0.0898,0.0,0.2079,0.0377,2.2806
8071,Jhonder Cádiz,Dijon,-,-,-,-,-,-,-,0.0,0.1458,-,0.0462,0.0994,0.2413,-,0.1341,0.283,0.1573,0.0777,0.0932,0.134,0.0151,0.0975,0.0,-,-,0.5462,0.1041,0.1004,2.2753
3713,Samuel Grandsir,Brest,0.0843,0.0655,0.0,0.0,0.0542,0.429,0.0,0.0898,0.0235,0.0,0.0,0.1809,0.3072,0.0,0.0,-,0.0,-,0.1321,-,0.1481,0.0,0.116,-,0.0,0.4069,0.0973,0.1403,2.2751
7756,Yusuf Yazici,Lille,0.0593,0.0215,0.1644,0.0329,-,0.0,0.1609,0.5055,0.0,0.0193,0.8771,0.0,0.0,0.094,0.1872,0.0,0.0,0.0,0.0492,-,-,-,-,-,-,-,-,-,2.1713
3393,Bouna Sarr,Marseille,0.0,0.0488,0.0,0.0343,0.0,0.0478,0.0,0.1137,0.0765,0.0,0.0986,0.0668,0.0,0.1222,1.1956,0.0,0.1136,0.0,0.0,0.0199,-,0.0174,0.0,0.0636,0.0,0.0161,0.0895,0.0,2.1244
5657,Karl Toko Ekambi,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0987,0.9837,0.0986,0.0486,0.0,0.0901,0.1645,0.6316,2.1158
3259,Adam Ounas,Nice,-,-,-,0.0,0.0715,0.051,0.0944,-,-,-,-,-,0.0596,0.2174,0.0736,-,0.1572,0.0812,-,0.0,0.0,0.0236,-,-,0.0,0.9815,0.1776,0.1251,2.1137
7557,Yassin Benrahou,Nimes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1914,-,0.0,0.1076,1.1653,0.0826,0.1398,0.2223,0.0828,0.0722,2.064
7776,Kévin Denkey,Nimes,-,-,0.5576,0.1044,-,-,0.0348,0.0311,0.7036,0.0369,0.0,0.0108,0.0991,0.0099,-,-,0.4219,0.0289,0.0,0.0,0.0152,0.0,-,-,-,-,-,0.0,2.0542
4670,Moussa Konate,Amiens,-,0.0,0.0,0.0593,0.0,-,-,-,-,-,-,-,-,-,-,0.1134,0.1036,0.0,0.1744,1.3246,0.0,0.0678,-,-,-,-,0.1534,-,1.9965
5228,Renato Sanches,Lille,-,-,-,0.4631,0.0693,0.0374,0.0,-,-,-,-,-,-,0.0127,0.1772,0.0111,0.11,0.1818,0.0258,0.0159,0.0128,0.0,0.0215,0.185,0.0,0.4768,0.0761,0.1049,1.9814
