id,name,team,1,2,3,4,5,6,7,8,9,10,total
597,Ramiro Funes Mori,Villarreal,-,-,5,4,-,-,-,-,-,-,9
8306,Sofian Chakla,Villarreal,-,9,-,-,-,-,-,-,-,-,9
5047,Rubén Sobrino,Valencia,1,4,-,-,-,-,-,-,1,-,6
3424,Guido Carrillo,Elche,-,-,-,5,-,-,-,1,-,-,6
2471,Víctor Rodríguez,Elche,2,-,-,-,-,4,-,-,-,-,6
9132,Oussama Idrissi,Sevilla,-,-,-,-,-,-,-,6,-,-,6
5120,Nano,Cadiz,-,-,-,-,-,-,5,-,-,-,5
2403,Íñigo Lekue,Athletic Club,-,-,4,-,-,-,-,-,1,-,5
2073,Coke,Levante,3,-,-,-,-,-,-,-,-,-,3
7548,Riqui Puig,Barcelona,-,-,-,3,-,-,-,-,-,-,3
8823,Ante Palaversa,Getafe,-,-,2,-,-,-,-,-,-,-,2
6306,Juan Foyth,Villarreal,-,-,-,-,-,-,1,-,-,-,1
6783,Idrissa Doumbia,SD Huesca,-,-,-,-,-,-,-,-,1,-,1
8862,Sergio Arribas,Real Madrid,1,-,-,-,-,-,-,-,-,-,1
8861,Urko Gonzalez,Real Sociedad,-,1,-,-,-,-,-,-,-,-,1
8897,Ramón Folch,Elche,-,1,-,-,-,-,-,-,-,-,1
8271,Fernando Niño,Villarreal,1,-,-,-,-,-,-,-,-,-,1
